GENE_ID	COMMON	TCGA-02-0001	TCGA-02-0003	TCGA-02-0006	TCGA-02-0007	TCGA-02-0009	TCGA-02-0010	TCGA-02-0011	TCGA-02-0014	TCGA-02-0021	TCGA-02-0024	TCGA-02-0026	TCGA-02-0027	TCGA-02-0028	TCGA-02-0033	TCGA-02-0034	TCGA-02-0037	TCGA-02-0038	TCGA-02-0043	TCGA-02-0046	TCGA-02-0047	TCGA-02-0052	TCGA-02-0054	TCGA-02-0055	TCGA-02-0057	TCGA-02-0058	TCGA-02-0060	TCGA-02-0064	TCGA-02-0068	TCGA-02-0069	TCGA-02-0070	TCGA-02-0071	TCGA-02-0074	TCGA-02-0075	TCGA-02-0079	TCGA-02-0080	TCGA-02-0083	TCGA-02-0084	TCGA-02-0085	TCGA-02-0086	TCGA-02-0089	TCGA-02-0099	TCGA-02-0102	TCGA-02-0107	TCGA-02-0113	TCGA-02-0114	TCGA-02-0115	TCGA-02-0116	TCGA-06-0122	TCGA-06-0124	TCGA-06-0125	TCGA-06-0126	TCGA-06-0127	TCGA-06-0128	TCGA-06-0129	TCGA-06-0130	TCGA-06-0133	TCGA-06-0137	TCGA-06-0138	TCGA-06-0139	TCGA-06-0141	TCGA-06-0143	TCGA-06-0145	TCGA-06-0147	TCGA-06-0148	TCGA-06-0150	TCGA-06-0151	TCGA-06-0152	TCGA-06-0154	TCGA-06-0157	TCGA-06-0158	TCGA-06-0159	TCGA-06-0166	TCGA-06-0168	TCGA-06-0169	TCGA-06-0171	TCGA-06-0173	TCGA-06-0174	TCGA-06-0176	TCGA-06-0178	TCGA-06-0184	TCGA-06-0185	TCGA-06-0187	TCGA-06-0188	TCGA-06-0189	TCGA-06-0190	TCGA-06-0195	TCGA-06-0197	TCGA-06-0201	TCGA-06-0206	TCGA-06-0208	TCGA-06-0210	TCGA-06-0211	TCGA-06-0213	TCGA-06-0214	TCGA-06-0216	TCGA-06-0219	TCGA-06-0221	TCGA-06-0237	TCGA-06-0238	TCGA-06-0241	TCGA-06-0644	TCGA-06-0645	TCGA-06-0646	TCGA-06-0648	TCGA-08-0345	TCGA-08-0347	TCGA-08-0349	TCGA-08-0350	TCGA-08-0351	TCGA-08-0352	TCGA-08-0354	TCGA-08-0355	TCGA-08-0356	TCGA-08-0357	TCGA-08-0358	TCGA-08-0386	TCGA-08-0389	TCGA-08-0390	TCGA-12-0616	TCGA-12-0618	TCGA-12-0619	TCGA-12-0620	
207	AKT1	1.52420063162011	1.30001790607278	1.45664841836194	1.40447525892616	0.945222443983004	1.16419286563938	0.740512038212907	1.6451130719863	1.54543349878936	1.37890962870931	1.53396708127209	1.33994797394227	1.06058302560466	0.292400183038211	1.22718686147262	1.97016092502634	1.12249990393821	1.56665444788842	0.658332532763074	0.959855681315002	0.993432568623426	1.47817303707814	1.56213988393299	1.55994461386789	-0.0692551831312374	1.06167429447585	1.80041834420524	1.5137350657593	3.05298945322682	1.33124141572555	1.6578175805682	1.01642142453841	1.91662766581873	1.26044830277277	1.62484948180272	1.52975599116479	1.34351990050259	1.73280167120561	1.57627707616545	1.3547116778506	1.03073478013503	2.00711264882228	1.18880332877073	1.88820616741911	1.4477304447095	1.48981788570621	1.84215172788255	1.6580067688561	1.77529522769015	1.66224436218719	1.71742640650935	1.1111749180346	0.726190492656988	1.21625376707833	1.39517166775067	1.1699111272758	1.3865816543051	0.793799770440568	0.880761262154877	1.17940491063285	1.43133228572417	1.30407959163312	1.8299781719636	6.27230979286522	NaN	NaN	1.26987042384473	1.72107710614082	1.8142162719003	1.47077817211117	NaN	0.955086073483912	0.722463422473604	1.20813587516148	0.611452173653591	1.50918127261895	1.39867399795537	1.41437904280117	0.0782648493369176	1.50384085921479	0.949713113591067	1.86869652397659	0.72315077287538	1.01664235987403	1.56622890122842	1.23683715860514	1.057099088652	0.86396186023111	1.13063740036034	0.944745362709156	1.73780933608032	1.38619830224353	-0.162580018344828	0.779120604762322	0.991095011380787	0.112566618259199	0.227815867187704	1.76469278084767	1.0173539435434	0.857428745010106	1.48789803292741	1.38934614087964	0.964483024336745	1.351672542678	1.5161733397123	1.55327885547122	1.66437373508891	1.49049691237707	1.59879456796206	1.5965259367005	1.40874240769326	1.15690843427247	1.78295688879287	1.83634299659224	1.62892622098008	1.92672804095418	1.98374012820821	1.44193608083913	0.87375261688622	1.88311541589551	2.08421928140132	1.77325358642851	
208	AKT2	-0.299410440417185	-0.361112473842364	0.786671605658037	-0.143748535465536	0.0948883975133987	-0.20252375428691	-0.0725632671620535	-0.121839867790481	0.0842953685029846	-0.174595625915907	-0.40444218187167	-0.29960549742043	-0.207422883564429	-0.291256795110793	-0.232431650823475	1.32767444106529	-0.243071494195527	-0.167254860529134	-0.253791818225717	-0.341212412939893	-0.768757020232184	-0.391966103946116	0.764213595783275	-0.279210939546074	-0.276420729174317	0.335080399490393	-0.492740084801615	-0.42864033620803	-0.241945265625418	-0.411994856924547	-0.384751781245461	-0.409828154234748	-0.335953801456039	-0.43867412306068	-0.180568059129408	-0.581572596442733	-0.462139177800886	-0.683544476345579	-0.574341381617121	-0.833644853410426	-0.765150277797789	-0.374034072619219	-0.828654246344607	0.413468758256115	-0.381597183281146	-0.294674242800775	-0.365019810445077	-0.262328637497045	-0.470069342918051	-0.0186434509708699	0.0673952638373998	-0.193989641857992	-0.513330182626177	-0.318862345372647	-0.560169329173788	-0.709626399981706	0.00873921103984143	-0.566595986657167	-0.634651200628663	-0.512868455241391	-0.413931339105126	0.0459255752921051	-0.485868522629112	-0.0269926917899466	NaN	NaN	-0.114038253145143	-0.355519660557128	-0.294161264538396	-0.389261540576589	NaN	-0.518484086986633	-0.668209655358156	-0.314142656214567	-0.612129101004764	-0.611033789507728	-0.37961350609579	-0.557404464608534	-0.452417662312022	-0.580703032796317	-0.334140509279544	-0.599525935360365	-0.70248230056712	-0.501611633696826	-0.471345599039001	-0.573239840883148	-0.634454036995644	-0.399408031010495	-1.77792001070304	-0.401658775944124	-0.571233820458879	-0.130517615922567	-1.34596161312612	-0.607579797200412	-0.126174448368958	-0.470511250555386	-0.451606723123357	-0.459332059232106	-0.514452210802343	-0.413117233852149	-0.654538923992174	-0.530689248644377	-0.393747636323056	-0.388269825255256	-0.727301249948195	-0.656323183642795	-0.701446413431276	-0.376957818950338	-0.488251878414272	-0.426443634279165	-0.483227859673934	-0.116515257548052	0.110287902984729	-0.469630188880542	0.063931468210201	-0.789620165407047	-0.461154207575045	-0.387363092527071	-0.399375421269016	-0.526505775840274	-0.563209002616875	-0.48234773135089	
10000	AKT3	-0.76154145542889	-0.625998554334743	0.790082303667567	-0.666855000273336	-0.607294023250031	0.217894906104309	-0.082105168877249	0.0648270771618189	-1.20931490847945	-0.248515005603382	0.082519384201785	-0.288724418997665	-0.402909383251579	-0.864871515344959	-0.706324863461075	-0.149562097567443	-1.02487726649688	-0.835710269765089	-0.401896020557317	-0.531415923633098	-0.697253156878574	-0.737791537883146	0.242570964148745	-0.709275046457873	0.438720744607253	-0.461788607724507	-0.801669047594935	-0.95931089791813	-0.0745488746228982	-1.20624033771597	-0.767594671981601	-0.196289935103038	-1.39834370511049	-1.00833898564174	-0.0479596412629477	-1.09862090798942	-0.850593990165516	-0.925137082274704	-1.44824257119259	-1.12319079258811	-0.925801482167444	-1.04699738714092	-1.21239866297399	-1.13559761663529	-0.142838397276702	-0.704446861049781	-0.901130761853132	-0.486587955917055	-1.11783493174114	-0.694828756158845	-0.472137805964615	-0.0087612618062174	-0.0107643416824126	0.404382313308402	-1.24952801023904	-0.922105516550406	-0.494233280802698	-0.833744051815182	-1.33751653610598	-0.752950627289816	-0.811413047387561	-0.843590660178665	-1.33383198978667	-1.25662156110372	NaN	NaN	-0.129039196004848	-0.904728964280813	-0.860706587449247	-0.685617965648278	NaN	-0.635782515332888	-0.720379337062191	-0.819246494202993	-0.574337643415644	1.98188013243633	-0.47922289575176	-1.11236619480001	-0.348722899996237	-0.950710093850182	-0.826174616116233	-0.79159161779854	-0.32423672164023	-1.2252209853451	-1.00368796255476	-0.198221458211038	-1.09573912820967	-0.513933418058495	-1.90900704505784	-1.0808070803807	-1.0546543066082	-1.08320501542077	-1.62340491744803	-1.09251335823083	1.50296225744038	-0.689911628170781	-0.181235071495117	-0.472594607680226	-0.516398201766464	-0.547582410946239	-1.2606470738155	-0.859305764299727	-1.06804053398917	-0.763169365400856	-0.780749615822885	-0.491764937802555	-0.8027350507712	0.308348425453667	-0.0517035045027616	-0.79629619010268	-0.401947650593309	-0.496728130932768	-0.753283499036916	-0.623950342181847	-1.00800711773546	-0.444943750307232	-0.76008462404894	-0.741739304336947	-0.233554117024456	0.672954166033126	-0.126070591624735	-0.965146848041545	
894	CCND2	1.23501248999247	1.58401962103335	2.48318152010682	-0.551370106735992	2.00185285688529	1.61204983613663	3.43910078178608	0.963061210734004	0.291616928947809	1.58709807205961	0.810257800780296	1.28647644154931	1.09879818463253	-0.0694537626810985	0.813549743186685	2.85139807923312	0.0609741315506538	0.686646173980696	1.34834684854335	0.373793305642702	0.144728363609131	0.678432006103749	0.585384984017665	0.758969284688026	0.304438511817678	1.81155130827971	2.08578554471871	2.73006721236779	2.093438948815	2.88912827132896	2.89258182090689	2.44398826277157	1.14163280522346	1.10180721932143	2.0732134077514	1.43383979432937	2.38790473816382	1.93314904889489	1.77548641416875	1.89188071834232	1.62840171239659	3.11043325420549	0.657483039116398	0.262333594731185	2.09864244441423	1.83754155574831	2.40732544659879	3.69058228724475	1.9094807087197	3.21685693465137	3.61105243472853	2.35841680508673	1.47800695699924	2.39726959391923	-0.332846537176939	0.644032507905839	2.53352767617363	1.62692098265251	-0.251569686882438	0.156230136588534	2.09106498416275	0.69506896015138	1.0783085333804	2.83324531352168	NaN	NaN	2.12842528784375	2.7678031849373	3.92895697545864	2.24962508671377	NaN	1.66314883553861	-0.403583491474756	1.47573825237003	2.04503560768677	2.30237829000703	3.20549628712963	-0.467137656700449	0.895742045509472	1.57072774923186	1.99780426863826	2.53556061387388	1.8643809238219	0.713130768699669	1.1725081216702	-0.141113625739273	0.651621635212756	0.709113111986775	-0.686937949099983	1.12498687499153	1.82775884090978	2.53885392902465	0.537398594665452	1.80949610625835	2.39642818362592	0.640102801548824	1.13303754396449	1.13574884746775	2.05383015246523	2.23722330846162	0.314655746934951	1.86707757521333	1.37258926646039	2.17571661625277	2.31056183697815	3.73760085826009	1.53820207378186	2.41934333819991	1.47494638891723	3.26831070454403	2.24733528063651	2.45731832817848	2.57082451532691	2.46746473704051	2.92223813468276	1.04982846891733	3.37582099163322	1.08285364255578	2.26699517808157	2.91473233996537	1.23145663941374	2.45259216393894	
1019	CDK4	2.96690771742717	4.93526777751963	5.42273676504972	3.85866116821954	3.4051504474709	3.82472943759759	3.59809791016776	4.52587952743114	3.72086266508289	3.77797590373353	3.41004735612013	2.73533523190552	3.20811964731421	3.24722089572621	1.90265101680531	3.26584786451394	3.88319752843059	3.33985041529487	5.11694662530459	3.14698143703467	3.6338812442185	3.76912282562078	3.32906576353199	3.36252377039889	3.6804716681425	3.74170785434983	2.94553639711412	3.15115180164167	4.19690130329775	3.55951797155053	2.65122395143612	6.24247610483312	2.60858276839733	2.76284689537242	3.40861534801161	3.92110243649678	2.02550784821462	3.24978362908357	3.57757197274962	3.13147204957018	6.45567527450185	6.37176292510724	3.94418529593287	3.11083669061738	4.29983215866377	3.27020368285926	3.656423143776	2.96892564587381	3.01856309697937	3.319399675817	3.05439382210943	2.26359661021081	6.06312740835897	6.45318188245259	4.03442424311762	3.01774382276412	2.46008797699917	6.46624373008675	2.88128364302538	2.89086257144992	2.96187068714991	5.5664277516034	2.97635226186398	3.65361452007512	NaN	NaN	6.50296114864023	3.44091562545145	6.08703103836474	2.97414611436602	NaN	3.71267594105355	3.25918753694078	3.38652667822785	3.36068534281297	6.54224986771608	6.44324127653985	3.67583461271684	6.04798607359501	2.80520421987907	3.59125876464268	3.40030793420058	3.17650135877417	2.67671336231709	3.1380825403771	3.1981683833173	3.329895815344	3.21271888771057	4.15482325562578	3.31144994790553	3.17304892173746	3.94223273698111	3.34702583758064	3.78658953576716	3.841984650422	4.09642913120281	5.27315657493748	3.68397079509693	5.94267922556821	4.00610587899451	3.74927525975903	2.98468535517891	3.60719824865883	3.51555899092373	3.23606570957328	3.3534184556031	3.67298855198666	3.95704547619406	3.02560573442739	3.17484693284956	3.85702885905277	3.07804249568519	3.61339132584917	3.47468202759411	3.41004508035199	3.27140903711507	3.76544951212792	4.06057593235688	7.07943162773641	6.3977322875918	2.90743115525804	3.12005491058589	
1021	CDK6	-0.76842072236822	-0.554390318414514	0.622156630546296	-2.21753543047159	0.332221671676874	-0.0272583797190706	-1.30842186741016	0.138289316093989	-0.471748277493746	-0.476173207530393	-1.08098161808348	-0.283728693352	-0.248099672285278	-0.756293549727879	-0.68571302786758	0.312717572900357	-1.12615631873845	-0.165219180581204	-0.372507359197997	-0.944264662558608	-1.35375949238247	-0.761265239695551	-0.204624624186185	-1.23517732429885	-1.23135495838031	-1.60481662138058	-1.50523399534433	-0.985951398130875	-1.52728116069036	-0.841597966257162	-0.603337909885747	-1.17486131861473	-1.13113713345563	-1.31209442827352	-1.22260203580321	-0.475465612681012	-1.48863089175186	-1.01343352438289	-1.06907825634433	-1.25516645293953	-0.969487120309688	-0.488379889965229	-1.79068979627313	-1.82342056105283	-0.999406223322702	-1.77298277649006	-0.473479369307037	-0.88594885258123	-0.601339463800346	-0.615627388684404	0.22790269026739	-0.972576483793758	-2.05050588841405	-1.37024400614292	-0.790987190785214	-1.06224796334491	-0.115411496215164	-1.09366755994473	-1.47511698082079	-1.00223880496192	-0.650127182868542	-1.21016088773776	-1.05665551386665	-0.166319544918411	NaN	NaN	-1.00511844513052	-0.293914013327023	-0.312618569183627	-0.776169014125469	NaN	-0.986293199415703	-1.98775204938944	-0.577600365734178	-0.629017263198394	-0.541873071763012	-0.46218015473455	-1.17804949730337	-1.65400743178793	-1.3090983775848	-0.916689637830228	-0.353254685300715	-1.46748491089413	-1.33056308378336	-0.849585544716895	-1.24903327272002	-1.3280317711557	-0.93632961934337	-1.86372000140518	-0.749346298470849	-0.384875509791479	-0.450381754938147	-1.47480327278493	-0.960808908027452	-0.812075648994268	-0.944964100513331	-0.374765385943447	-0.8334243180095	-1.1914888548475	-0.709556159654164	-0.702930849481409	-0.802832622302547	-1.57236574438163	-1.31796356621576	-1.07531699464442	-0.731134746425955	-1.33141411987242	-1.39671200266708	-0.876704946103251	-0.911339126468355	-0.64081530013069	-0.496973336174853	-0.236675985858076	-0.832169176903932	-0.0858595657942494	-1.21442771658264	-0.526785308205135	-0.401122069972252	-0.347313922484376	-0.910391526099033	-1.17424482266841	-0.86884633620144	
1029	CDKN2A	0.0668659160961349	1.68558809587619	1.85531788501976	-0.353658704500736	-0.967934347877686	0.892509455656104	-0.0644119791760382	-1.3292843201196	1.1201129913382	-0.820628880588548	2.05138500167762	-0.83163529200869	-0.0572113788491437	1.06384537029906	-0.72859645187223	-0.615544954208694	0.681786025819553	-0.735968068074389	1.99097724008473	-0.542917845155088	0.63330033603431	0.426745411254334	2.39389770060967	0.874208754692936	1.29582469279565	0.0887989379643073	-1.06700664032812	-1.0710829596469	0.0420430914789871	-1.01384401808236	-1.26047532590056	2.05695016219847	1.99981886664525	1.15925415745037	0.00626717701379231	1.58726936188424	0.642871588898294	-0.804797613520844	-0.554751876882332	-0.916226329385452	0.825580208824201	1.68298953626169	0.256019692990818	1.87015457837105	1.48883918020564	-1.15939031330457	-0.406447990864697	-1.18273679080935	-1.11255739669809	-1.32523641753446	-1.49754074537814	-0.904003758597433	1.70920422994536	1.68966924653299	2.34974537992704	-0.79788133097864	-0.876518766022348	1.64430609064085	-0.500295992696688	-0.908097053444206	-1.27724045622537	-0.43460352218864	1.25138280587751	-1.08311122412528	NaN	NaN	1.54389669764836	-0.959285553922428	1.49233756886394	-1.21955414748673	NaN	-1.05668623309964	1.29096268223458	-0.910600788916993	-0.803829585680029	0.720487881108882	1.91378257224342	2.18816283721131	1.32293727663031	2.71440360664606	-0.857768475699273	-1.11445703776159	-1.243973550234	1.62815911795907	0.724994385556675	1.70466959216953	2.97398262024538	-0.0129884011305799	2.01038127633248	-0.94707713013666	-0.918144347136064	-1.07672582275412	1.97727944908641	-0.647822552028653	-0.930050982384373	-0.308581845315446	0.608986939087938	-0.158032088765091	1.62771089528248	-0.942360036886754	-1.02725791304359	-0.0716782883178069	-0.967508492139296	-0.766688066402326	-0.957497632302335	-1.04449257757711	1.90427303389463	2.55195220494162	0.0893439948554535	-0.29795354099342	-0.732590654273044	-0.815648450760943	-0.418160663632976	-1.06269107468769	-0.616560548675119	1.88713606231567	1.65709776100962	-0.564794498118267	2.75579248246582	1.9301579830989	1.96722588877526	-0.635763210780495	
1029	CDKN2A	0.0668659160961349	1.68558809587619	1.85531788501976	-0.353658704500736	-0.967934347877686	0.892509455656104	-0.0644119791760382	-1.3292843201196	1.1201129913382	-0.820628880588548	2.05138500167762	-0.83163529200869	-0.0572113788491437	1.06384537029906	-0.72859645187223	-0.615544954208694	0.681786025819553	-0.735968068074389	1.99097724008473	-0.542917845155088	0.63330033603431	0.426745411254334	2.39389770060967	0.874208754692936	1.29582469279565	0.0887989379643073	-1.06700664032812	-1.0710829596469	0.0420430914789871	-1.01384401808236	-1.26047532590056	2.05695016219847	1.99981886664525	1.15925415745037	0.00626717701379231	1.58726936188424	0.642871588898294	-0.804797613520844	-0.554751876882332	-0.916226329385452	0.825580208824201	1.68298953626169	0.256019692990818	1.87015457837105	1.48883918020564	-1.15939031330457	-0.406447990864697	-1.18273679080935	-1.11255739669809	-1.32523641753446	-1.49754074537814	-0.904003758597433	1.70920422994536	1.68966924653299	2.34974537992704	-0.79788133097864	-0.876518766022348	1.64430609064085	-0.500295992696688	-0.908097053444206	-1.27724045622537	-0.43460352218864	1.25138280587751	-1.08311122412528	NaN	NaN	1.54389669764836	-0.959285553922428	1.49233756886394	-1.21955414748673	NaN	-1.05668623309964	1.29096268223458	-0.910600788916993	-0.803829585680029	0.720487881108882	1.91378257224342	2.18816283721131	1.32293727663031	2.71440360664606	-0.857768475699273	-1.11445703776159	-1.243973550234	1.62815911795907	0.724994385556675	1.70466959216953	2.97398262024538	-0.0129884011305799	2.01038127633248	-0.94707713013666	-0.918144347136064	-1.07672582275412	1.97727944908641	-0.647822552028653	-0.930050982384373	-0.308581845315446	0.608986939087938	-0.158032088765091	1.62771089528248	-0.942360036886754	-1.02725791304359	-0.0716782883178069	-0.967508492139296	-0.766688066402326	-0.957497632302335	-1.04449257757711	1.90427303389463	2.55195220494162	0.0893439948554535	-0.29795354099342	-0.732590654273044	-0.815648450760943	-0.418160663632976	-1.06269107468769	-0.616560548675119	1.88713606231567	1.65709776100962	-0.564794498118267	2.75579248246582	1.9301579830989	1.96722588877526	-0.635763210780495	
1030	CDKN2B	-1.00330108923724	-0.436336918814848	0.510052369870847	-0.670734498565671	-1.30667482619794	-0.635664538765861	-1.11989416418724	-1.2596028109423	-1.49779826599946	-1.37438964880144	-0.353310047402069	-1.34944018145504	-0.0527903472484086	-0.0650943034814033	-0.60709987931432	-0.677215487464764	-0.921376815414161	-1.34933920404765	-0.371537959128917	-1.20879187705227	-0.446165047034285	-0.698455778922126	0.712106691275014	-1.11716963541303	-0.502397751704442	-0.769338998071773	-1.10375328100049	-1.13955108711726	-0.927956015904363	-0.861418969900031	-1.3642312440988	-0.511005803925948	0.085869900553651	-0.223371288457525	-0.630476068025468	-0.793360060972937	-0.650524877394826	-1.12278969155509	-1.25993151076389	-1.2089128265347	-0.909039586500514	-0.72506657865263	-0.857050451171042	-0.707994568325705	-0.702504575214752	-1.37939840487604	-1.32658745108093	-1.38522285327938	-1.18562870330374	-1.35434421720589	-1.60121836395873	-0.974627558241058	-0.629268505667802	-0.645350715110878	-0.621905477392668	-0.956124825795156	-0.628645873359059	-0.599419603466792	-1.07411605938541	-1.30434156645933	-1.41303859883111	-0.599849809362955	-0.830280729989027	-1.18532839402533	NaN	NaN	-0.154618588180198	-1.26490261913877	-0.667334434653586	-1.56610803899503	NaN	-1.23437847433541	-0.673755415851096	-0.847540438219573	-1.11034437313842	-0.947216824371378	-0.704135832585295	-0.651722063173249	-0.739896473197823	-0.220800590543301	-1.03688714283842	-1.23312552835793	-1.547754057269	-0.547999109366066	-1.13986658111765	-0.717208976019313	-0.230788396357945	-0.466226203543965	-1.83382654645545	-1.24633508408412	-1.21632898941763	-1.23901280864965	-0.472085500823768	-1.22879183019932	-1.08593307257725	-0.94822990774193	-0.640030981947032	-0.681347166081816	-0.267046511070779	-1.25282746295711	-1.1091839352042	-0.566974237844112	-1.17323431210636	-0.952232167917566	-1.04613258332671	-1.11650676604732	-0.530707325894475	-0.131466131933002	-0.633282170812261	-0.65608616580388	-0.807792387473494	-0.989463744632078	-0.531450071908546	-1.12601308623704	-0.361655502989624	-0.672829317013907	-0.57403114263342	-0.953736619236232	-0.295530254120866	-0.264456762365889	-0.318332181670945	-0.793298111897935	
1031	CDKN2C	-0.10992856532276	0.642592245026981	0.235585552818017	0.177565521518449	0.381398759877224	1.12129584753806	0.664237199529762	2.15847279048987	0.730410208279344	0.833231684109562	2.46283591780887	0.10307319417776	0.160635579284357	0.0763093872808063	-0.43391011130048	0.454336274660736	1.52463314047503	-0.211991125142604	-0.0396888104016866	0.203635716689227	0.617295514819451	-0.0255350834894164	0.0647276986271645	1.19904350425331	-0.448641582142397	0.342455501903302	0.21594992410048	1.14705892603758	1.3462495638665	1.08725153479856	0.975640765556308	-1.85116990458966	0.747777325376291	0.25975531902295	-0.804728186881113	1.51718659155073	-0.751773104780311	0.471795333180786	0.951112661263698	0.920006787561098	1.175983751899	1.2702029544594	-0.280426621961442	1.64558343737312	1.92522344733128	-0.00864676301101541	1.01849814237009	1.38172004683359	0.792049584612274	1.24676047655545	1.68429670847896	0.924432334197862	2.21235309888606	2.12265405205789	1.26842301238447	1.62943052026254	1.27862180400512	1.25356288212101	0.032460399971507	0.623091598824304	0.781558950635904	1.3916375183489	0.00651468980604797	1.82370452054176	NaN	NaN	1.72353725739158	1.4919301987973	1.44574663175486	1.11345051213092	NaN	1.23356731434443	1.71444366363828	0.931452414901977	1.60445056594783	1.00247420477226	1.79837403862154	1.2217439320144	1.95189913055168	1.56424614566386	1.6654968213978	1.09779495374685	-0.82481640735043	1.31578678610795	0.86888513469887	2.54510182736941	0.883231674269606	0.656038669668985	2.04086484623266	1.79944211662038	0.960006019404266	1.67366711337491	1.80465590508064	1.26198846377188	1.20809362093115	1.4928607483564	2.18321746097435	1.52881373034502	1.4973207129797	1.4183573039753	1.05614777227057	0.958622510590148	0.859543873392024	0.984618627259084	0.850206999713555	1.52899605483426	1.81148421941622	1.6080053927118	-0.986034502374097	0.38543846228568	1.59125772807629	1.60491656971411	1.27327876935872	1.11423743394938	1.31048162291329	2.09132571021658	1.89561184911292	0.841615948853258	1.4690500589523	1.44424089349351	1.34248727633057	1.09442308296736	
