Hybridization REF	TCGA-06-0678-11A-01T-0345-07
A_25_P00010136	5.81162962384436
A_25_P00010137	5.6965736384691
A_25_P00010138	5.69773657736159
A_25_P00010141	7.17334552640973
A_25_P00010142	6.88380972516916
A_25_P00010147	5.79294311697527
A_25_P00010148	6.22431720460963
A_25_P00010149	6.84951854589779
A_25_P00010150	5.88172119132125
A_25_P00010151	6.02034017832632
A_25_P00010152	5.94936846849412
A_25_P00010153	9.02199744152763
A_25_P00010154	8.55366754557933
A_25_P00010155	5.98112408331566
A_25_P00010156	5.964742056532
A_25_P00010157	5.99800701550266
A_25_P00010158	7.7838729384006
A_25_P00010159	6.32867719891015
A_25_P00010160	5.85299429986661
A_25_P00010161	5.7619909278942
A_25_P00010162	5.71149535383755
A_25_P00010163	5.68241276634627
A_25_P00010164	5.71388380738557
A_25_P00010165	5.92086439952998
A_25_P00010166	5.95580569580102
A_25_P00010167	6.4609021157585
A_25_P00010168	5.88262718500377
A_25_P00010169	5.75985054980854
A_25_P00010170	5.78552839322395
A_25_P00010171	5.67214367882481
A_25_P00010172	6.0500597382996
A_25_P00010173	5.94058414523109
A_25_P00010174	5.81579467587976
A_25_P00010175	5.77622856179001
A_25_P00010176	5.85472191602183
A_25_P00010177	5.74889015799523
A_25_P00010178	5.75481717908642
A_25_P00010179	5.76918372627874
A_25_P00010180	5.69411172672804
A_25_P00010181	5.79229555938086
A_25_P00010182	8.60548297548076
A_25_P00010183	6.63525842730907
A_25_P00010184	9.14124045295961
A_25_P00010185	10.3616437161125
A_25_P00010190	6.71549263041361
A_25_P00010191	6.31519104445252
A_25_P00010192	5.75871821173658
A_25_P00010193	5.77870811490185
A_25_P00010194	5.84323798221326
A_25_P00010195	5.89275949118313
A_25_P00010196	6.51494982234997
A_25_P00010197	6.13025717100941
A_25_P00010198	9.38843035949067
A_25_P00010199	9.40670009363827
A_25_P00010200	5.70020025328045
A_25_P00010201	5.75226821695645
A_25_P00010204	13.2482998967233
A_25_P00010205	11.6452732113695
A_25_P00010206	6.68298733443052
A_25_P00010207	6.32823211786557
A_25_P00010208	5.92125050686695
A_25_P00010209	6.0708172137292
A_25_P00010210	10.0139382103810
A_25_P00010211	9.71839718317776
A_25_P00010212	8.05002682125233
A_25_P00010213	8.84635595202301
A_25_P00010214	6.46186634003293
A_25_P00010219	5.74853746248961
A_25_P00010220	6.13213360107459
A_25_P00010221	5.98746594581154
A_25_P00010222	5.85045453793198
A_25_P00010223	6.01891335839793
A_25_P00010224	6.01002322069845
A_25_P00010225	6.1316516937489
A_25_P00010226	6.09471017369627
A_25_P00010227	6.35013837827545
A_25_P00010228	6.1229454482903
A_25_P00010229	6.17813896885657
A_25_P00010230	6.75137404254444
A_25_P00010231	6.73189450516507
A_25_P00010232	6.67062987370174
A_25_P00010233	5.8823976083398
A_25_P00010234	5.8671533103074
A_25_P00010235	5.87431559917463
A_25_P00010236	6.17155310123742
A_25_P00010237	6.15168075976779
A_25_P00010238	11.5313285503325
A_25_P00010239	6.28133711365035
A_25_P00010244	5.80763449455216
A_25_P00010245	5.80398257481853
A_25_P00010246	7.22141917812695
A_25_P00010247	7.15159339245693
A_25_P00010248	7.15464730940926
A_25_P00010249	7.18537601185709
A_25_P00010258	5.77885659602622
A_25_P00010259	5.78692969280214
A_25_P00010260	5.76573737337554
A_25_P00010261	5.78147175514205
A_25_P00010262	7.43105523176551
A_25_P00010263	6.22863349119024
A_25_P00010264	5.80638860538099
A_25_P00010265	5.73576651022969
A_25_P00010266	5.81123854127976
A_25_P00010267	5.72704091906656
A_25_P00010268	5.74401377637135
A_25_P00010269	5.72609057891547
A_25_P00010270	6.7242811321401
A_25_P00010271	6.260815952168
A_25_P00010272	5.74248884334746
A_25_P00010273	5.87047367159529
A_25_P00010274	9.13796790191859
A_25_P00010275	9.51341115266035
A_25_P00010276	8.06508604050184
A_25_P00010277	8.43280591868928
A_25_P00010278	7.4987160670113
A_25_P00010279	12.28969334857
A_25_P00010280	11.1264845382328
A_25_P00010281	10.8627570317645
A_25_P00010282	12.2635690098516
A_25_P00010283	6.62941720631573
A_25_P00010284	6.19907448730646
A_25_P00010285	11.3570998461314
A_25_P00010286	9.83288376625844
A_25_P00010287	8.39031561450668
A_25_P00010288	9.11056863841665
A_25_P00010291	5.76665982362277
A_25_P00010292	5.74633442216779
A_25_P00010293	5.71946902771419
A_25_P00010294	5.72399757188538
A_25_P00010295	6.67283728293474
A_25_P00010296	5.96321619253567
A_25_P00010305	12.1411945656622
A_25_P00010306	10.6226315300359
A_25_P00010309	5.72662124412331
A_25_P00010310	5.71767482559154
A_25_P00010311	5.71887732360913
A_25_P00010312	5.73196731877279
A_25_P00010313	5.70669154097395
A_25_P00010315	12.6113887802800
A_25_P00010316	13.0635452735795
A_25_P00010317	13.6173486525244
A_25_P00010318	13.4473372844809
A_25_P00010321	5.79315985787098
A_25_P00010322	5.73524201197684
A_25_P00010323	5.75180649149212
A_25_P00010324	5.73836436258942
A_25_P00010325	6.3707595481861
A_25_P00010326	6.27025340752294
A_25_P00010327	6.24890211800806
A_25_P00010328	5.81217436015983
A_25_P00010329	5.7722524876332
A_25_P00010330	5.89224179792764
A_25_P00010331	5.93064282292967
A_25_P00010332	6.01401031688294
A_25_P00010333	6.09636810955482
A_25_P00010334	6.17590271255057
A_25_P00010335	5.91141770441963
A_25_P00010336	5.76975774186172
A_25_P00010337	5.7396155886218
A_25_P00010338	5.99169357509088
A_25_P00010339	5.87233527651919
A_25_P00010340	5.80365190286225
A_25_P00010341	5.70929470103698
A_25_P00010342	12.5179052216033
A_25_P00010343	11.8439027719446
A_25_P00010344	6.98404392393875
A_25_P00010345	6.77153912325096
A_25_P00010346	5.9322771032528
A_25_P00010347	5.92852050280527
A_25_P00010348	5.8334031898165
A_25_P00010349	11.2591667193598
A_25_P00010350	9.27239391779577
A_25_P00010351	5.81544243255992
A_25_P00010352	5.90227724965918
A_25_P00010353	5.77776013637991
A_25_P00010354	5.8162350348298
A_25_P00010355	5.94658905662486
A_25_P00010356	5.78415060866901
A_25_P00010357	5.7586555240403
A_25_P00010358	6.01321455698388
A_25_P00010359	6.13523350469836
A_25_P00010360	6.7323776756748
A_25_P00010361	7.92457202099948
A_25_P00010362	5.71616950399056
A_25_P00010364	5.75224178845531
A_25_P00010365	5.8150238204287
A_25_P00010366	5.81978912223585
A_25_P00010367	5.71440111531867
A_25_P00010368	6.25442470054261
A_25_P00010369	6.07331225079163
A_25_P00010370	5.81578679762629
A_25_P00010371	5.9803347906067
A_25_P00010372	5.98266772509546
A_25_P00010373	5.88669675856733
A_25_P00010374	5.85029239343306
A_25_P00010375	5.82342431029649
A_25_P00010376	5.80067332361938
A_25_P00010377	5.73318617360397
A_25_P00010378	8.19676500457595
A_25_P00010379	7.08529265051295
A_25_P00010380	6.1261883998396
A_25_P00010381	9.6501179804278
A_25_P00010382	10.6090781600633
A_25_P00010383	7.24110592388495
A_25_P00010384	7.50733093296495
A_25_P00010385	6.30582813574433
A_25_P00010386	7.91028370064519
A_25_P00010387	6.6592349017844
A_25_P00010390	9.21364726178846
A_25_P00010391	7.4898413423707
A_25_P00010392	6.5896625784537
A_25_P00010393	7.694160642896
A_25_P00010394	9.48748909527775
A_25_P00010395	7.2823819466805
A_25_P00010396	6.46997025919734
A_25_P00010397	6.02348081031026
A_25_P00010398	6.21230680844673
A_25_P00010399	9.8387003754987
A_25_P00010400	8.29152094507124
A_25_P00010401	10.9140270201822
A_25_P00010402	9.31196959715738
A_25_P00010403	8.10222279866077
A_25_P00010404	7.80475419401487
A_25_P00010405	6.52690509842741
A_25_P00010406	6.05770669152103
A_25_P00010407	7.94558087397655
A_25_P00010408	7.724972570091
A_25_P00010411	7.36265599315057
A_25_P00010412	6.40342523842643
A_25_P00010413	6.81987233086622
A_25_P00010414	6.62027243364012
A_25_P00010415	6.72111384786035
A_25_P00010416	7.5942688635045
A_25_P00010417	6.45345424883359
A_25_P00010418	6.58173869457
A_25_P00010423	5.73737208883983
A_25_P00010424	5.86221118438525
A_25_P00010425	5.73965012322445
A_25_P00010426	5.71140999303588
A_25_P00010427	5.72352222565492
A_25_P00010428	5.73177668161277
A_25_P00010431	7.32166762045669
A_25_P00010432	6.61031493225387
A_25_P00010433	9.895076702283
A_25_P00010434	8.75417336896088
A_25_P00010435	5.67534498741164
A_25_P00010436	5.67033956564978
A_25_P00010437	7.51384244062787
A_25_P00010438	6.92084398340932
A_25_P00010439	10.0367500995816
A_25_P00010440	9.7514128831775
A_25_P00010441	6.02792154994273
A_25_P00010442	5.99093691206572
A_25_P00010443	5.73420830455618
A_25_P00010444	5.69586186142598
A_25_P00010445	7.9979121077596
A_25_P00010446	6.94653223711097
A_25_P00010447	6.19726477919506
A_25_P00010448	6.14568637586578
A_25_P00010449	6.10896483065017
A_25_P00010450	5.74603173103517
A_25_P00010452	5.75907446631275
A_25_P00010457	11.3925732624317
A_25_P00010458	10.7645417981937
A_25_P00010459	7.25243976103063
A_25_P00010460	6.43125323389739
A_25_P00010461	5.98376211016483
A_25_P00010464	6.98630769850582
A_25_P00010465	6.90454307038943
A_25_P00010466	8.74736082924264
A_25_P00010467	10.1426945712583
A_25_P00010468	8.24521078225202
A_25_P00010469	6.02227037337479
A_25_P00010470	5.90607020747427
A_25_P00010471	11.0909985920590
A_25_P00010472	9.44831468117094
A_25_P00010473	7.35218758719202
A_25_P00010474	10.300824349224
A_25_P00010475	8.64262894251685
A_25_P00010476	5.78941738831542
A_25_P00010477	6.21088964111861
A_25_P00010478	6.05985151206009
A_25_P00010479	5.83049264124844
A_25_P00010480	11.7115183191796
A_25_P00010481	10.0099135698105
A_25_P00010482	5.71383647445065
A_25_P00010483	5.76849926194812
A_25_P00010484	5.73845773108934
A_25_P00010485	5.75945466181264
A_25_P00010486	5.87615037720536
A_25_P00010487	5.72985007758216
A_25_P00010488	5.70147346275292
A_25_P00010489	6.19525307536576
A_25_P00010490	6.56874855307906
A_25_P00010491	8.05182170670806
A_25_P00010492	7.8351282888515
A_25_P00010493	7.68056803966574
A_25_P00010494	6.29702826497743
A_25_P00010495	6.4103440819632
A_25_P00010496	6.47718839291124
A_25_P00010497	6.17229216002476
A_25_P00010498	5.98355748280909
A_25_P00010499	5.70841249499272
A_25_P00010500	5.72362944730874
A_25_P00010501	6.01878842729012
A_25_P00010502	6.37156426142318
A_25_P00010503	5.89986773741521
A_25_P00010504	5.91813473797287
A_25_P00010505	6.13810918858249
A_25_P00010506	6.05477482349875
A_25_P00010507	6.516316572048
A_25_P00010508	6.55330331040373
A_25_P00010509	6.7124205307764
A_25_P00010510	7.12218573164605
A_25_P00010511	10.8591964537634
A_25_P00010512	9.09531398189154
A_25_P00010513	7.52062254354627
A_25_P00010514	5.89841520185886
A_25_P00010515	5.8913109714022
A_25_P00010516	5.78183506751221
A_25_P00010517	5.68294603816211
A_25_P00010518	5.74770723094056
A_25_P00010520	7.62494257393317
A_25_P00010523	5.76006117308181
A_25_P00010524	5.79111732917418
A_25_P00010525	5.74418264033347
A_25_P00010526	5.76363509832718
A_25_P00010527	5.98753566129349
A_25_P00010528	5.98546937695408
A_25_P00010529	5.94213865903075
A_25_P00010530	7.58664896469426
A_25_P00010531	9.00695240695426
A_25_P00010532	8.10809272273424
A_25_P00010533	5.84515237084140
A_25_P00010534	5.88113959334431
A_25_P00010535	5.8525824698991
A_25_P00010536	5.78655549934487
A_25_P00010537	5.7955493381381
A_25_P00010538	5.73835522422403
A_25_P00010539	9.57140236683114
A_25_P00010540	9.04720034049501
A_25_P00010541	8.6827786251433
A_25_P00010542	8.42370321128481
A_25_P00010543	8.2372076407591
A_25_P00010544	7.88175539004242
A_25_P00010545	6.09287540707013
A_25_P00010546	6.0110786630246
A_25_P00010547	6.09816577258762
A_25_P00010548	5.9752964629392
A_25_P00010549	7.72243602753418
A_25_P00010550	7.42863083468867
A_25_P00010551	10.8881846898150
A_25_P00010552	9.7087334337478
A_25_P00010553	6.6993780593282
A_25_P00010554	6.77695515976537
A_25_P00010555	6.66458677347474
A_25_P00010560	5.82899679950663
A_25_P00010561	5.8436411540599
A_25_P00010562	5.83599634387555
A_25_P00010563	5.93052728140161
A_25_P00010564	5.93225161084453
A_25_P00010565	5.95201040340449
A_25_P00010566	5.83142505105856
A_25_P00010567	5.86852244514878
A_25_P00010568	5.80363578718954
A_25_P00010569	8.04859013767354
A_25_P00010570	7.28901074723618
A_25_P00010575	6.76505002721099
A_25_P00010576	6.73491589329936
A_25_P00010577	7.7354197290783
A_25_P00010578	8.38428596097362
A_25_P00010579	5.85485536963467
A_25_P00010580	5.8279986901546
A_25_P00010581	5.79116515323208
A_25_P00010582	5.73564553017545
A_25_P00010583	7.37134317248751
A_25_P00010584	6.35210543376667
A_25_P00010585	7.7857618100367
A_25_P00010586	6.60240104191416
A_25_P00010587	6.26713557076395
A_25_P00010588	10.1778781743447
A_25_P00010589	9.5546075511173
A_25_P00010590	6.79962121658559
A_25_P00010591	7.68202982407151
A_25_P00010592	7.45683415929666
A_25_P00010593	7.31924591472534
A_25_P00010594	6.11072336626627
A_25_P00010595	5.95554573518061
A_25_P00010596	7.54195060818116
A_25_P00010597	8.41792089327125
A_25_P00010598	10.1296780407475
A_25_P00010599	11.9688308944182
A_25_P00010600	6.82834478727696
A_25_P00010601	6.12294421025205
A_25_P00010602	5.87923389272712
A_25_P00010603	5.82785759905515
A_25_P00010604	7.72496590828893
A_25_P00010605	7.09489858012017
A_25_P00010606	8.41701882295915
A_25_P00010607	8.75194609620074
A_25_P00010610	8.26177044462716
A_25_P00010611	6.68537420763735
A_25_P00010612	9.12490796439721
A_25_P00010613	8.33856051474878
A_25_P00010614	8.16660260764957
A_25_P00010615	7.03301178466662
A_25_P00010616	10.5047878024195
A_25_P00010617	10.2769127021172
A_25_P00010618	5.72473788923004
A_25_P00010619	5.77459242696542
A_25_P00010620	5.72543306948235
A_25_P00010621	5.72804298750206
A_25_P00010622	5.73142650084072
A_25_P00010623	5.71987320740449
A_25_P00010624	5.73428631610494
A_25_P00010625	5.79322214125192
A_25_P00010626	7.97175875550711
A_25_P00010627	7.84824483131276
A_25_P00010628	6.11571085519292
A_25_P00010629	6.29704012761261
A_25_P00010630	7.52095541014416
A_25_P00010631	6.69916029387888
A_25_P00010632	5.82649152274036
A_25_P00010633	5.80897164559953
A_25_P00010634	7.09886432672901
A_25_P00010635	6.34021980934107
A_25_P00010636	6.18208064345235
A_25_P00010637	6.17043900913256
A_25_P00010638	6.10840013014764
A_25_P00010639	5.84631698001838
A_25_P00010640	7.33378161008886
A_25_P00010641	7.39735601588531
A_25_P00010642	7.4268087011491
A_25_P00010643	7.45596390707324
A_25_P00010644	9.55973079828702
A_25_P00010645	8.96757802796027
A_25_P00010646	6.19245814515813
A_25_P00010647	5.97030684384381
A_25_P00010648	7.64101970348705
A_25_P00010649	6.32747936894227
A_25_P00010650	6.21407945213569
A_25_P00010651	6.07175767537515
A_25_P00010654	6.28444509555571
A_25_P00010655	7.2525950723219
A_25_P00010656	6.74573085879189
A_25_P00010657	5.97747013042177
A_25_P00010658	5.87621650298477
A_25_P00010659	7.28466371880992
A_25_P00010660	6.88462336452252
A_25_P00010661	6.02930970339536
A_25_P00010662	6.0635302626196
A_25_P00010663	5.99850969821216
A_25_P00010664	6.00654209938173
A_25_P00010665	5.97109105270934
A_25_P00010666	5.95331043490253
A_25_P00010667	5.9322853233
A_25_P00010668	5.95281073282665
A_25_P00010669	7.20192450521529
A_25_P00010670	6.2760168775814
A_25_P00010671	6.01430626238176
A_25_P00010672	5.99360243291068
A_25_P00010673	5.93335892602673
A_25_P00010674	6.95295004819963
A_25_P00010675	6.49737160972836
A_25_P00010676	11.1915318269676
A_25_P00010677	10.7920980974991
A_25_P00010678	11.0202041452230
A_25_P00010679	10.9738185278715
A_25_P00010680	10.7248102622424
A_25_P00010681	9.69680885243268
A_25_P00010682	10.0394971338291
A_25_P00010683	9.84542317744742
A_25_P00010684	5.8001974414537
A_25_P00010685	5.85547495406586
A_25_P00010686	5.78425770164174
A_25_P00010687	6.1308011062323
A_25_P00010688	6.23053291986703
A_25_P00010689	8.31368121896092
A_25_P00010690	9.85718639428262
A_25_P00010691	11.0247923152553
A_25_P00010692	9.10973562523064
A_25_P00010693	5.77358991272828
A_25_P00010694	5.80124302110846
A_25_P00010695	6.32627140936688
A_25_P00010696	6.32821356167802
A_25_P00010697	6.37820441488206
A_25_P00010698	6.23253672687237
A_25_P00010699	5.93317011277694
A_25_P00010700	7.83413622617201
A_25_P00010701	6.4531122448314
A_25_P00010702	10.1401095308279
A_25_P00010703	7.92059849675714
A_25_P00010706	7.32520649133259
A_25_P00010707	6.54425381159912
A_25_P00010708	5.88691760475732
A_25_P00010709	6.5360481048232
A_25_P00010710	6.49548874942427
A_25_P00010711	9.9438544833721
A_25_P00010712	10.7762591903843
A_25_P00010715	5.87279776286438
A_25_P00010716	5.96285806828977
A_25_P00010717	5.9840085392848
A_25_P00010718	11.7120617651671
A_25_P00010719	11.2587013796218
A_25_P00010720	5.85612302072629
A_25_P00010721	5.92870627723294
A_25_P00010724	5.77202381199962
A_25_P00010725	5.92446649525783
A_25_P00010726	6.1527707768582
A_25_P00010727	5.81974226151194
A_25_P00010728	8.19703618516801
A_25_P00010729	6.67891046804528
A_25_P00010730	6.36011638198974
A_25_P00010733	8.4817607233597
A_25_P00010734	5.76432433139076
A_25_P00010735	5.70903385654998
A_25_P00010736	5.76645851521574
A_25_P00010737	5.73093471256922
A_25_P00010738	5.75839417985942
A_25_P00010739	5.68619203673938
A_25_P00010740	5.71706943879811
A_25_P00010741	5.74036690737591
A_25_P00010742	5.77554174596952
A_25_P00010743	5.74495622541727
A_25_P00010746	5.72045552534014
A_25_P00010747	5.73365848044769
A_25_P00010748	5.71323315175172
A_25_P00010749	5.70632051390327
A_25_P00010752	6.92613006879199
A_25_P00010753	10.3378127018667
A_25_P00010754	9.65158090802854
A_25_P00010755	6.23146804812935
A_25_P00010756	5.95260937268015
A_25_P00010760	6.1654991672928
A_25_P00010761	11.5257080826066
A_25_P00010762	9.5133320427396
A_25_P00010763	5.73518243161837
A_25_P00010764	5.74584791624007
A_25_P00010765	5.75979425325293
A_25_P00010766	5.83735389767482
A_25_P00010767	11.9404886498224
A_25_P00010768	10.9482184917565
A_25_P00010769	10.5065391130901
A_25_P00010770	9.35763415105436
A_25_P00010771	6.00491156069594
A_25_P00010772	6.00045976454494
A_25_P00010773	6.0171733764409
A_25_P00010774	5.75659682211159
A_25_P00010775	5.80659416417452
A_25_P00010776	5.81087341167627
A_25_P00010777	6.21979027836446
A_25_P00010778	6.76832540570744
A_25_P00010779	13.7343215448663
A_25_P00010780	11.3942181534873
A_25_P00010781	5.75800587645591
A_25_P00010783	5.73786750787861
A_25_P00010784	5.80344973791766
A_25_P00010785	6.71712992618669
A_25_P00010786	6.77896499038204
A_25_P00010787	6.8606212793778
A_25_P00010788	6.10892873389252
A_25_P00010789	6.41442013271126
A_25_P00010790	5.6675547066404
A_25_P00010791	5.79300667413945
A_25_P00010792	5.72056660717707
A_25_P00010793	5.70087327509096
A_25_P00010794	7.17595554145413
A_25_P00010795	6.62753314254357
A_25_P00010796	8.11585646709965
A_25_P00010797	9.51346361526855
A_25_P00010798	7.7694546149766
A_25_P00010799	7.18084999108811
A_25_P00010800	6.6608909206262
A_25_P00010801	8.80069901771104
A_25_P00010802	8.32128563278227
A_25_P00010803	5.7793607442159
A_25_P00010804	5.78642921067708
A_25_P00010805	6.31442737857173
A_25_P00010806	6.34331489312663
A_25_P00010807	6.34633389227083
A_25_P00010808	8.71069477808599
A_25_P00010809	8.76469443156717
A_25_P00010810	8.92760804636377
A_25_P00010811	5.73980522279111
A_25_P00010812	5.74572642351085
A_25_P00010815	10.4887071113971
A_25_P00010816	8.61592749452817
A_25_P00010825	6.02865240071243
A_25_P00010826	6.01921451068915
A_25_P00010827	7.5656257580743
A_25_P00010828	6.38332412336949
A_25_P00010829	6.18828967105213
A_25_P00010830	6.04178457283848
A_25_P00010831	5.96870887005168
A_25_P00010832	6.05725090250533
A_25_P00010833	6.00987755195774
A_25_P00010834	5.94862859060791
A_25_P00010835	8.09717994846181
A_25_P00010836	7.56109307508851
A_25_P00010837	7.98271875488762
A_25_P00010838	7.04603905863478
A_25_P00010839	8.6313440987974
A_25_P00010840	7.62066405693518
A_25_P00010841	6.0666331513951
A_25_P00010842	5.895134101606
A_25_P00010843	9.7531145369708
A_25_P00010844	8.05730803122626
A_25_P00010849	10.9536640698202
A_25_P00010850	10.2570827305903
A_25_P00010853	8.91134439195834
A_25_P00010854	8.42632261801581
A_25_P00010855	5.97859713768207
A_25_P00010856	6.00393241541803
A_25_P00010857	5.99999916459776
A_25_P00010858	8.0457011789559
A_25_P00010859	7.00054009347783
A_25_P00010860	5.93969853630081
A_25_P00010861	6.06437384709634
A_25_P00010862	6.34261305318994
A_25_P00010863	6.18296606889106
A_25_P00010864	6.1577539136768
A_25_P00010865	6.71183203478962
A_25_P00010866	7.64102482420726
A_25_P00010867	6.88987878865138
A_25_P00010868	7.01971027112162
A_25_P00010869	6.48273586052562
A_25_P00010872	6.18846087886049
A_25_P00010873	6.14402990103449
A_25_P00010874	6.10930815847864
A_25_P00010875	5.94531545231104
A_25_P00010876	5.95874431161971
A_25_P00010877	5.95380301630082
A_25_P00010878	5.97015856156188
A_25_P00010879	9.1898828461849
A_25_P00010880	8.62556487028527
A_25_P00010881	12.1703462494099
A_25_P00010882	10.5737389287507
A_25_P00010883	7.3337962727834
A_25_P00010884	7.7303742310463
A_25_P00010885	6.95087390492778
A_25_P00010886	6.10257545383449
A_25_P00010889	5.73127314662853
A_25_P00010890	5.73205679447874
A_25_P00010891	5.9652966588914
A_25_P00010892	6.00005845346998
A_25_P00010893	5.84202643666327
A_25_P00010894	9.85589373419124
A_25_P00010895	8.35898158986559
A_25_P00010896	7.17960663995012
A_25_P00010901	5.90618546745523
A_25_P00010902	6.06211418749601
A_25_P00010903	5.945365272356
A_25_P00010908	6.1082795311744
A_25_P00010909	5.93716679223464
A_25_P00010910	5.91683728676192
A_25_P00010911	6.38493708481242
A_25_P00010912	5.84778808531672
A_25_P00010913	5.80350076748046
A_25_P00010914	5.87193493823785
A_25_P00010915	5.81457245859876
A_25_P00010916	5.76170250415496
A_25_P00010917	7.20028703252752
A_25_P00010918	7.05963385959661
A_25_P00010919	7.00251438416655
A_25_P00010924	6.62757558382934
A_25_P00010925	6.65469808105011
A_25_P00010926	6.32867956684785
A_25_P00010927	6.35659933037746
A_25_P00010930	7.6467975209411
A_25_P00010931	6.88107665738083
A_25_P00010932	6.6916743424405
A_25_P00010933	5.718359009128
A_25_P00010934	5.71240560848446
A_25_P00010935	5.66288438554313
A_25_P00010936	5.69228769148624
A_25_P00010938	5.92905635080604
A_25_P00010941	5.79185805687139
A_25_P00010942	5.82452158581412
A_25_P00010943	5.89992466684358
A_25_P00010944	5.9261399600932
A_25_P00010945	6.098439479936
A_25_P00010946	5.77428274358938
A_25_P00010948	5.75763983195515
A_25_P00010949	5.86849852775181
A_25_P00010950	5.72489134401906
A_25_P00010951	6.36676612636778
A_25_P00010952	5.94951917234586
A_25_P00010953	8.37242080623288
A_25_P00010954	7.98522068344936
A_25_P00010955	6.38174752716196
A_25_P00010956	9.0994069628575
A_25_P00010957	8.65913708692069
A_25_P00010958	6.12055796606695
A_25_P00010959	6.01124645681655
A_25_P00010960	5.8950862088126
A_25_P00010961	5.86077642192222
A_25_P00010962	5.73638675284874
A_25_P00010963	7.12944307043512
A_25_P00010964	6.27241863061535
A_25_P00010965	5.80829827109779
A_25_P00010966	5.756317550005
