Hybridization REF	TCGA-08-0626-11A-01T-0345-07
Reporter REF	Quantile_Normalized
A_25_P00010003	10.3890092609465
A_25_P00010004	8.25402259552459
A_25_P00010005	9.43259063014716
A_25_P00010006	7.11860239886426
A_25_P00010007	5.99262391041961
A_25_P00010008	6.34953034966827
A_25_P00010009	6.3029023473218
A_25_P00010010	5.70136751361639
A_25_P00010011	5.71446169609702
A_25_P00010012	7.49842145848175
A_25_P00010013	6.40423975863742
A_25_P00010014	12.5712949639027
A_25_P00010015	9.89090082964115
A_25_P00010016	5.72846880057287
A_25_P00010017	7.30597607082797
A_25_P00010018	6.28317824503004
A_25_P00010019	7.54552607072525
A_25_P00010020	6.43450017376852
A_25_P00010021	5.7679534851169
A_25_P00010023	5.85520886632274
A_25_P00010024	5.72110165934426
A_25_P00010025	5.74924256140602
A_25_P00010026	5.71627224160623
A_25_P00010027	8.88026334123883
A_25_P00010028	6.96670083134899
A_25_P00010029	5.77647366128214
A_25_P00010030	5.80920608587581
A_25_P00010031	5.76176868658655
A_25_P00010032	5.76943709185936
A_25_P00010035	5.97760763913188
A_25_P00010036	6.04961975016397
A_25_P00010037	5.7551735475648
A_25_P00010038	5.71532928027159
A_25_P00010039	5.7595727209729
A_25_P00010040	5.730516349485
A_25_P00010041	5.74765624892103
A_25_P00010042	5.77162123671643
A_25_P00010043	5.71383173905527
A_25_P00010044	5.73285727351414
A_25_P00010045	9.26412690446138
A_25_P00010046	7.68067644947701
A_25_P00010047	8.94668621135517
A_25_P00010048	7.00880089220031
A_25_P00010049	5.79073863493346
A_25_P00010050	5.76624876323563
A_25_P00010051	5.80389544136014
A_25_P00010052	5.79323820679133
A_25_P00010053	14.7225322077231
A_25_P00010054	11.5419802513556
A_25_P00010055	5.82365086993816
A_25_P00010056	6.03832815037425
A_25_P00010057	5.90557881830604
A_25_P00010058	5.85723233612435
A_25_P00010059	6.21023834134761
A_25_P00010060	5.95756207090425
A_25_P00010061	6.45621675317909
A_25_P00010062	6.32532182811948
A_25_P00010063	5.91902183409303
A_25_P00010068	6.43998525372807
A_25_P00010069	7.299508628907
A_25_P00010070	14.1206014726627
A_25_P00010071	13.3561745055960
A_25_P00010072	13.7522582386905
A_25_P00010073	11.8233909488356
A_25_P00010074	5.86913756904742
A_25_P00010075	5.84406281829073
A_25_P00010076	9.45386291600532
A_25_P00010077	9.00204059654747
A_25_P00010078	7.70989649131818
A_25_P00010079	6.35964553220279
A_25_P00010080	5.71758023911588
A_25_P00010081	5.74862859173634
A_25_P00010082	14.2522253998718
A_25_P00010083	12.0179536786147
A_25_P00010084	7.98821421594147
A_25_P00010085	9.04715487033031
A_25_P00010086	13.0126261289815
A_25_P00010088	13.6459544007718
A_25_P00010089	10.7284318599944
A_25_P00010090	6.83169333992802
A_25_P00010091	7.75832609155039
A_25_P00010092	7.56945800209468
A_25_P00010093	5.81064835938212
A_25_P00010094	5.87801378259812
A_25_P00010095	5.76932416266947
A_25_P00010096	5.72102713791648
A_25_P00010097	6.59625259635168
A_25_P00010098	8.90028786030835
A_25_P00010099	5.99314191700098
A_25_P00010100	5.97418853809275
A_25_P00010101	7.83063428699618
A_25_P00010102	6.77906312882709
A_25_P00010103	7.28867407721769
A_25_P00010104	6.68757767809561
A_25_P00010109	11.9532738337278
A_25_P00010110	9.91325971060445
A_25_P00010113	10.0159320039888
A_25_P00010114	8.76464147955357
A_25_P00010115	7.07494980288442
A_25_P00010116	7.24446935355125
A_25_P00010117	5.99017130675378
A_25_P00010118	5.96670152118208
A_25_P00010119	5.98307645230821
A_25_P00010120	5.89562077357659
A_25_P00010121	5.68752390237044
A_25_P00010122	5.69667881380294
A_25_P00010123	5.7389772560529
A_25_P00010124	5.68424356460497
A_25_P00010125	10.3993895850909
A_25_P00010126	8.30568663479761
A_25_P00010127	5.74665594192405
A_25_P00010128	5.77579467486795
A_25_P00010129	6.85786491291446
A_25_P00010130	8.01521850909856
A_25_P00010131	6.51287854979218
A_25_P00010132	6.97412436330953
A_25_P00010133	8.58809386881476
A_25_P00010134	6.61208539937903
A_25_P00010135	5.81645118281784
A_25_P00010136	5.75243006400189
A_25_P00010137	5.70971196127698
A_25_P00010138	5.70757104272621
A_25_P00010141	7.18883656338107
A_25_P00010142	6.87110880729408
A_25_P00010147	5.74759906322581
A_25_P00010148	6.06658436714125
A_25_P00010149	6.6637355018102
A_25_P00010150	5.81454838042327
A_25_P00010151	5.9584480518487
A_25_P00010152	5.86805737805086
A_25_P00010153	9.31650264268756
A_25_P00010154	8.55040906564872
A_25_P00010155	6.12713751504715
A_25_P00010156	6.14114020089048
A_25_P00010157	6.10456117901127
A_25_P00010158	7.67408638050677
A_25_P00010159	6.09865381910903
A_25_P00010160	5.8370218473055
A_25_P00010161	5.77544206350694
A_25_P00010162	5.73713938107914
A_25_P00010163	5.75954054214565
A_25_P00010164	5.75516685606082
A_25_P00010165	5.79981286953218
A_25_P00010166	5.80382173413106
A_25_P00010167	6.45699296651608
A_25_P00010168	5.85892113239643
A_25_P00010169	5.73867153647635
A_25_P00010170	5.74749094370495
A_25_P00010171	5.73041185980688
A_25_P00010172	5.97096722756128
A_25_P00010173	5.88839156810874
A_25_P00010174	5.78784186287243
A_25_P00010175	5.75649012056236
A_25_P00010176	5.72988034788431
A_25_P00010177	5.77157210517104
A_25_P00010178	5.73537323874559
A_25_P00010179	5.80024876717516
A_25_P00010180	5.71046623653589
A_25_P00010181	5.77012713066211
A_25_P00010182	8.41550235651834
A_25_P00010183	6.46270505008122
A_25_P00010184	8.90038751693113
A_25_P00010185	10.3276400645271
A_25_P00010190	6.61487257166933
A_25_P00010191	6.25799887118318
A_25_P00010192	5.80551506871762
A_25_P00010193	5.80927338589214
A_25_P00010194	5.84718261166417
A_25_P00010195	5.91146661513963
A_25_P00010196	6.5610442177002
A_25_P00010197	6.16481817342492
A_25_P00010198	9.2165433346815
A_25_P00010199	9.30308934603691
A_25_P00010200	5.71903888473215
A_25_P00010201	5.74631319992316
A_25_P00010204	13.1929841766101
A_25_P00010205	11.2827085531446
A_25_P00010206	6.62399549537937
A_25_P00010207	6.22001230262312
A_25_P00010208	5.89029353581823
A_25_P00010209	6.09621481956147
A_25_P00010210	9.99496149062422
A_25_P00010211	9.67984741657237
A_25_P00010212	7.85096120206414
A_25_P00010213	8.74087182591489
A_25_P00010214	6.27557898366717
A_25_P00010219	5.81820304463442
A_25_P00010220	6.1716230037266
A_25_P00010221	5.94613267181558
A_25_P00010222	5.81391784476354
A_25_P00010223	6.07555132237202
A_25_P00010224	6.02441283076912
A_25_P00010225	6.19380141075641
A_25_P00010226	6.18788859962462
A_25_P00010227	6.60210376029762
A_25_P00010228	6.24460297357506
A_25_P00010229	6.32059859640396
A_25_P00010230	7.19550748626946
A_25_P00010231	7.20316522109343
A_25_P00010232	7.22987833657215
A_25_P00010233	5.89734816944132
A_25_P00010234	5.90597188360463
A_25_P00010235	5.88168549958344
A_25_P00010236	6.27942651773913
A_25_P00010237	6.21673704474413
A_25_P00010238	11.5291996752625
A_25_P00010239	6.24114614494147
A_25_P00010244	5.7830463298969
A_25_P00010245	5.78607450518389
A_25_P00010246	7.23526084344449
A_25_P00010247	7.32725740653902
A_25_P00010248	7.29220985582689
A_25_P00010249	7.30146022704533
A_25_P00010258	5.80161385494052
A_25_P00010259	5.79371067980571
A_25_P00010260	5.83725248017151
A_25_P00010261	5.78439112143097
A_25_P00010262	7.46779774797382
A_25_P00010263	6.08379394512777
A_25_P00010264	5.80515642876207
A_25_P00010265	5.77712114602171
A_25_P00010266	5.71638918198351
A_25_P00010267	5.73892265007788
A_25_P00010268	5.74748327517588
A_25_P00010269	5.71058387293743
A_25_P00010270	6.52705540888219
A_25_P00010271	6.08595918893936
A_25_P00010272	5.73897483965017
A_25_P00010273	5.83997045702208
A_25_P00010274	8.77879791733085
A_25_P00010275	8.99782796435427
A_25_P00010276	7.61700005539215
A_25_P00010277	8.33622083186368
A_25_P00010278	7.43412507568961
A_25_P00010279	12.3277660070148
A_25_P00010280	11.3153787857130
A_25_P00010281	10.9937981202536
A_25_P00010282	12.2356874994403
A_25_P00010283	6.56626198752562
A_25_P00010284	6.12758787633374
A_25_P00010285	11.2216233745126
A_25_P00010286	9.71297746540232
A_25_P00010287	8.39978761704527
A_25_P00010288	9.3393075478909
A_25_P00010291	5.7898341628772
A_25_P00010292	5.75651826087982
A_25_P00010293	5.71884246658837
A_25_P00010294	5.75657175025056
A_25_P00010295	6.58846710331271
A_25_P00010296	5.87092871680593
A_25_P00010305	12.4575182091634
A_25_P00010306	10.6472135088499
A_25_P00010309	5.72662044670738
A_25_P00010310	5.84054335008968
A_25_P00010311	5.7809547155574
A_25_P00010312	5.68861220913299
A_25_P00010313	5.8158605449015
A_25_P00010315	12.6570212571270
A_25_P00010316	13.4726679925496
A_25_P00010317	13.7703884505519
A_25_P00010318	13.7517515360180
A_25_P00010321	5.73533161312663
A_25_P00010322	5.75753055046123
A_25_P00010323	5.77481167117482
A_25_P00010324	5.79388544944901
A_25_P00010325	6.45410287845704
A_25_P00010326	6.3156460507843
A_25_P00010327	6.33020690786344
A_25_P00010328	5.79932814133272
A_25_P00010329	5.77213351791768
A_25_P00010330	5.9017933091847
A_25_P00010331	5.94141068904971
A_25_P00010332	6.04206630331587
A_25_P00010333	6.09525372811584
A_25_P00010334	6.26708675977792
A_25_P00010335	5.74770200780893
A_25_P00010336	5.76190687899571
A_25_P00010337	5.71947477665188
A_25_P00010338	5.84203446906386
A_25_P00010339	5.82916845452794
A_25_P00010340	5.79138534207488
A_25_P00010341	5.70698828129009
A_25_P00010342	12.8354695085112
A_25_P00010343	11.9935999768556
A_25_P00010344	7.23963129490845
A_25_P00010345	7.02716354541165
A_25_P00010346	5.93087894668328
A_25_P00010347	5.88975352017776
A_25_P00010348	5.90381578293011
A_25_P00010349	12.1494231446922
A_25_P00010350	10.3388842893205
A_25_P00010351	5.85345486519116
A_25_P00010352	5.93421414027209
A_25_P00010353	5.86297474404085
A_25_P00010354	5.71146184894968
A_25_P00010355	5.83839980663756
A_25_P00010356	5.7409345111003
A_25_P00010357	5.69222361968093
A_25_P00010358	6.0195233629336
A_25_P00010359	6.19124577041035
A_25_P00010360	6.26578844326764
A_25_P00010361	7.45815817394766
A_25_P00010362	5.74083174070702
A_25_P00010364	5.75133549519566
A_25_P00010365	5.80467820703758
A_25_P00010366	5.7944157859532
A_25_P00010367	5.76231280370103
A_25_P00010368	6.23174780635247
A_25_P00010369	6.00068474980105
A_25_P00010370	5.77598692308483
A_25_P00010371	5.92426107447956
A_25_P00010372	5.9502389858223
A_25_P00010373	5.85456848959002
A_25_P00010374	5.8015337485322
A_25_P00010375	5.79530011176929
A_25_P00010376	5.77071251877405
A_25_P00010377	5.75841026171015
A_25_P00010378	7.94501173182251
A_25_P00010379	6.70974589910728
A_25_P00010380	6.05612705398368
A_25_P00010381	9.43336162282748
A_25_P00010382	10.5304313828969
A_25_P00010383	7.44579068535911
A_25_P00010384	7.78791944363283
A_25_P00010385	6.23746165086838
A_25_P00010386	8.11248371100032
A_25_P00010387	6.62318362183877
A_25_P00010390	8.77369312875213
A_25_P00010391	7.17460904788603
A_25_P00010392	6.4310194562758
A_25_P00010393	7.55081871677091
A_25_P00010394	9.60607166023653
A_25_P00010395	7.42527999591938
A_25_P00010396	6.4477585752196
A_25_P00010397	6.03889528628163
A_25_P00010398	6.35311064808998
A_25_P00010399	9.60233248775538
A_25_P00010400	7.79340103958396
A_25_P00010401	10.9301323675161
A_25_P00010402	9.40953582096596
A_25_P00010403	8.26226396061793
A_25_P00010404	8.20982438439683
A_25_P00010405	6.50006162234822
A_25_P00010406	5.95179124593998
A_25_P00010407	7.79738413980771
A_25_P00010408	7.60505315319151
A_25_P00010411	7.4207552205524
A_25_P00010412	6.35030694296302
A_25_P00010413	6.7553763787213
A_25_P00010414	6.62496455372766
A_25_P00010415	6.51048853964644
A_25_P00010416	7.49479205609213
A_25_P00010417	6.53880827460605
A_25_P00010418	6.76663366689708
A_25_P00010423	5.7201580759207
A_25_P00010424	5.7915649355891
A_25_P00010425	5.78327211250356
A_25_P00010426	5.76246390902003
A_25_P00010427	5.74705434384234
A_25_P00010428	5.75540252714111
A_25_P00010431	7.1507009588547
A_25_P00010432	6.432382478908
A_25_P00010433	9.81622756748692
A_25_P00010434	8.39777887857567
A_25_P00010435	5.70017654104166
A_25_P00010436	5.74938032584224
A_25_P00010437	7.54265121783885
A_25_P00010438	6.80472499936302
A_25_P00010439	10.1851695950139
A_25_P00010440	9.8533088003701
A_25_P00010441	5.8670284407261
A_25_P00010442	5.86968734540385
A_25_P00010443	5.73329906089448
