Hybridization REF	TCGA-08-0623-11A-01T-0345-07
Reporter REF	Quantile_Normalized
A_25_P00010003	10.0842429464899
A_25_P00010004	7.96947699823202
A_25_P00010005	8.81536524771168
A_25_P00010006	6.8441823244731
A_25_P00010007	5.93058886901806
A_25_P00010008	6.60515277604695
A_25_P00010009	6.48197926254373
A_25_P00010010	5.73893494102876
A_25_P00010011	5.73480573513477
A_25_P00010012	7.37907774550048
A_25_P00010013	6.38815121737965
A_25_P00010014	14.0325498777101
A_25_P00010015	11.0259744127965
A_25_P00010016	5.70368138062511
A_25_P00010017	6.96273665990646
A_25_P00010018	6.29970680471517
A_25_P00010019	7.38468407478797
A_25_P00010020	6.40029351225326
A_25_P00010021	5.74652715018808
A_25_P00010023	5.83542517066102
A_25_P00010024	5.67698334477402
A_25_P00010025	5.72957730792631
A_25_P00010026	5.7541116395863
A_25_P00010027	9.02115876054754
A_25_P00010028	7.05129084114512
A_25_P00010029	5.80678176726613
A_25_P00010030	5.77569817553056
A_25_P00010031	5.76012495798244
A_25_P00010032	5.76089937675226
A_25_P00010035	6.01094331227579
A_25_P00010036	6.09333994748502
A_25_P00010037	5.74944679404055
A_25_P00010038	5.70481980557179
A_25_P00010039	5.81128218945239
A_25_P00010040	5.73234404984943
A_25_P00010041	5.74426062219485
A_25_P00010042	5.73444608867637
A_25_P00010043	5.72196879072824
A_25_P00010044	5.67492814442356
A_25_P00010045	9.6389841184856
A_25_P00010046	7.85547761371172
A_25_P00010047	8.86517710075395
A_25_P00010048	6.98382782476523
A_25_P00010049	5.77371491406213
A_25_P00010050	5.76177442328037
A_25_P00010051	5.79264549573446
A_25_P00010052	5.76248072272082
A_25_P00010053	14.4116725483150
A_25_P00010054	11.1964760078348
A_25_P00010055	5.8430469506805
A_25_P00010056	6.12279725095769
A_25_P00010057	5.96409517431433
A_25_P00010058	5.8723156811862
A_25_P00010059	6.39964416871933
A_25_P00010060	5.98333622369914
A_25_P00010061	6.3682523520918
A_25_P00010062	6.30236116662886
A_25_P00010063	5.94719783667148
A_25_P00010068	6.18114713890485
A_25_P00010069	6.586913872213
A_25_P00010070	14.4529482909710
A_25_P00010071	13.3098177656239
A_25_P00010072	13.8457428306903
A_25_P00010073	11.9452075770256
A_25_P00010074	5.85541567242206
A_25_P00010075	5.80384966739469
A_25_P00010076	9.39975170882127
A_25_P00010077	8.91613574118301
A_25_P00010078	7.22542278879246
A_25_P00010079	6.20495492301376
A_25_P00010080	5.75934168655155
A_25_P00010081	5.72792415490535
A_25_P00010082	14.1849712067783
A_25_P00010083	12.0899027183221
A_25_P00010084	7.98008889244094
A_25_P00010085	9.14925735917272
A_25_P00010086	12.8111760512714
A_25_P00010088	13.7451090527164
A_25_P00010089	10.9273499765542
A_25_P00010090	6.85799304565965
A_25_P00010091	7.58197317493466
A_25_P00010092	7.41825779889405
A_25_P00010093	5.85779665114449
A_25_P00010094	6.0013668741694
A_25_P00010095	5.71745383389536
A_25_P00010096	5.74656022123976
A_25_P00010097	6.78457976387812
A_25_P00010098	8.58062547183728
A_25_P00010099	5.96588546093482
A_25_P00010100	5.92681431998568
A_25_P00010101	7.7602160977485
A_25_P00010102	6.82112752134963
A_25_P00010103	6.68516797063848
A_25_P00010104	6.4400277776005
A_25_P00010109	11.2219067346533
A_25_P00010110	9.31258956769759
A_25_P00010113	9.97341413255394
A_25_P00010114	8.75061790380401
A_25_P00010115	6.96688932165347
A_25_P00010116	7.05663547645521
A_25_P00010117	5.96348460334206
A_25_P00010118	5.94711722983741
A_25_P00010119	5.96440651574473
A_25_P00010120	5.83103130092106
A_25_P00010121	5.68526371097318
A_25_P00010122	5.69355496205337
A_25_P00010123	5.70201736387127
A_25_P00010124	5.63982869300218
A_25_P00010125	10.2543273192578
A_25_P00010126	8.21634985613375
A_25_P00010127	5.73400657406928
A_25_P00010128	5.76399247706158
A_25_P00010129	6.77868268342551
A_25_P00010130	7.82257338967207
A_25_P00010131	6.3316532470293
A_25_P00010132	6.62092956894003
A_25_P00010133	8.547099482803
A_25_P00010134	6.64980329695569
A_25_P00010135	5.79854875294834
A_25_P00010136	5.76101574604264
A_25_P00010137	5.68545053683268
A_25_P00010138	5.7217054569231
A_25_P00010141	7.19266033583303
A_25_P00010142	6.92454445204227
A_25_P00010147	5.79193201960556
A_25_P00010148	6.10094513384643
A_25_P00010149	6.60204192988688
A_25_P00010150	5.85104768880687
A_25_P00010151	5.90491796885011
A_25_P00010152	5.85872030540675
A_25_P00010153	8.87823761885571
A_25_P00010154	8.37155829172774
A_25_P00010155	5.9884699050368
A_25_P00010156	6.00354066409592
A_25_P00010157	5.99042293558094
A_25_P00010158	7.48037204408328
A_25_P00010159	6.15445923825032
A_25_P00010160	5.85002472124113
A_25_P00010161	5.74333775361538
A_25_P00010162	5.73182529358777
A_25_P00010163	5.74820639281142
A_25_P00010164	5.70365913793747
A_25_P00010165	5.85300988888406
A_25_P00010166	5.8652855427116
A_25_P00010167	6.16880858793637
A_25_P00010168	5.79033330212968
A_25_P00010169	5.73864900910422
A_25_P00010170	5.73927926170356
A_25_P00010171	5.72728064133482
A_25_P00010172	5.86503401921655
A_25_P00010173	5.80845794835633
A_25_P00010174	5.74278801661013
A_25_P00010175	5.7526603184644
A_25_P00010176	5.67997429561522
A_25_P00010177	5.72235272441866
A_25_P00010178	5.74426238299259
A_25_P00010179	5.75204149531422
A_25_P00010180	5.69599467799984
A_25_P00010181	5.79720629994911
A_25_P00010182	8.29406677860036
A_25_P00010183	6.4076331676319
A_25_P00010184	9.06508999816358
A_25_P00010185	10.4178881031526
A_25_P00010190	6.45810503760351
A_25_P00010191	6.20818035400354
A_25_P00010192	5.74014711529192
A_25_P00010193	5.76393427129012
A_25_P00010194	5.78411366802908
A_25_P00010195	5.87842559255715
A_25_P00010196	6.71348938305209
A_25_P00010197	6.24311888788415
A_25_P00010198	9.22319908281325
A_25_P00010199	9.1843056427566
A_25_P00010200	5.71763249878976
A_25_P00010201	5.78247662064328
A_25_P00010204	12.9185684067645
A_25_P00010205	11.5516225180661
A_25_P00010206	6.51870344673572
A_25_P00010207	6.20180662258487
A_25_P00010208	5.86866761270244
A_25_P00010209	6.01345380058905
A_25_P00010210	9.93116873501703
A_25_P00010211	9.5925577326784
A_25_P00010212	7.68019931501363
A_25_P00010213	8.4864079382712
A_25_P00010214	6.24073890123354
A_25_P00010219	5.79739662048379
A_25_P00010220	5.94630604248177
A_25_P00010221	5.86050139633004
A_25_P00010222	5.85887703721316
A_25_P00010223	6.28777446533738
A_25_P00010224	6.22952766858093
A_25_P00010225	6.4824370211918
A_25_P00010226	6.33446038508571
A_25_P00010227	6.92651857547524
A_25_P00010228	6.40820176444966
A_25_P00010229	6.54638831144316
A_25_P00010230	7.36132282279887
A_25_P00010231	7.35960673879983
A_25_P00010232	7.35624985117703
A_25_P00010233	5.92864035259314
A_25_P00010234	5.94718635541311
A_25_P00010235	5.94992843475657
A_25_P00010236	6.27686310463007
A_25_P00010237	6.31701338722276
A_25_P00010238	11.3907014029757
A_25_P00010239	6.21133371885325
A_25_P00010244	5.78456017123549
A_25_P00010245	5.83039557899922
A_25_P00010246	7.81914106481122
A_25_P00010247	7.82356803709944
A_25_P00010248	7.79290070351997
A_25_P00010249	7.77347638769691
A_25_P00010258	5.75293003490978
A_25_P00010259	5.73905176508924
A_25_P00010260	5.75012539032295
A_25_P00010261	5.74015179216585
A_25_P00010262	7.2572451709829
A_25_P00010263	6.09489894593337
A_25_P00010264	5.86260101001503
A_25_P00010265	5.81992111185958
A_25_P00010266	5.76540719991111
A_25_P00010267	5.74735567072141
A_25_P00010268	5.72461886329
A_25_P00010269	5.71614645346658
A_25_P00010270	6.56438662118748
A_25_P00010271	6.1558552852308
A_25_P00010272	5.76952103745970
A_25_P00010273	5.8218278661248
A_25_P00010274	8.88397791322496
A_25_P00010275	9.31418751178476
A_25_P00010276	7.7525963515439
A_25_P00010277	8.59968921806804
A_25_P00010278	7.54842614290925
A_25_P00010279	12.3017306223602
A_25_P00010280	11.4778837861075
A_25_P00010281	11.1622068260336
A_25_P00010282	12.4065589222013
A_25_P00010283	6.46428850364648
A_25_P00010284	6.11412822182074
A_25_P00010285	11.8505006458025
A_25_P00010286	10.0227634323454
A_25_P00010287	8.21860422306062
A_25_P00010288	9.00727651772136
A_25_P00010291	5.74066795268295
A_25_P00010292	5.70295871079891
A_25_P00010293	5.72140823053326
A_25_P00010294	5.73718973597196
A_25_P00010295	6.52624056107598
A_25_P00010296	5.89655403543052
A_25_P00010305	12.2738906037987
A_25_P00010306	10.7827386026244
A_25_P00010309	5.72818009175249
A_25_P00010310	5.71318162782051
A_25_P00010311	5.70503110449126
A_25_P00010312	5.7235925220715
A_25_P00010313	5.76354571158026
A_25_P00010315	12.3092576885017
A_25_P00010316	12.7107551495405
A_25_P00010317	13.3626048184875
A_25_P00010318	13.2676667898312
A_25_P00010321	5.72866168591137
A_25_P00010322	5.80072575257579
A_25_P00010323	5.77619187087871
A_25_P00010324	5.7482401762398
A_25_P00010325	6.75631727568124
A_25_P00010326	6.62827678445548
A_25_P00010327	6.594627182355
A_25_P00010328	5.85522262931182
A_25_P00010329	5.83095089534555
A_25_P00010330	5.92826471156898
A_25_P00010331	6.05333874607712
A_25_P00010332	6.15141943999416
A_25_P00010333	6.25173699428895
A_25_P00010334	6.46257193182792
A_25_P00010335	5.7890584224519
A_25_P00010336	5.75206897787443
A_25_P00010337	5.74214401299576
A_25_P00010338	5.9455843395851
A_25_P00010339	5.88870367667424
A_25_P00010340	5.80743308280763
A_25_P00010341	5.68578380094814
A_25_P00010342	13.1147572339022
A_25_P00010343	12.5658174674576
A_25_P00010344	7.5013791835139
A_25_P00010345	7.00926537714485
A_25_P00010346	5.99207002933498
