Hybridization REF	TCGA-08-0627-11A-01T-0345-07
Reporter REF	Quantile_Normalized
A_25_P00010003	10.7293014863039
A_25_P00010004	8.4480454063367
A_25_P00010005	9.83326639962737
A_25_P00010006	7.21214167923142
A_25_P00010007	5.99451925716023
A_25_P00010008	6.02003920135396
A_25_P00010009	6.04700153509672
A_25_P00010010	5.77524765733498
A_25_P00010011	5.73764990151802
A_25_P00010012	7.30631323098787
A_25_P00010013	6.26939174141138
A_25_P00010014	11.6921412404310
A_25_P00010015	8.90654884722921
A_25_P00010016	5.75266404077819
A_25_P00010017	6.99363947157257
A_25_P00010018	6.1890032715016
A_25_P00010019	7.24160472246505
A_25_P00010020	6.28239486408751
A_25_P00010021	5.7746096800914
A_25_P00010023	5.80433880378987
A_25_P00010024	5.75553229425751
A_25_P00010025	5.74984611948216
A_25_P00010026	5.75414788724255
A_25_P00010027	8.78275826488636
A_25_P00010028	6.80345603078415
A_25_P00010029	5.80428315075243
A_25_P00010030	5.828162742051
A_25_P00010031	5.72666593830765
A_25_P00010032	5.77335483987482
A_25_P00010035	5.95768746203305
A_25_P00010036	5.97876106671012
A_25_P00010037	5.74349538108834
A_25_P00010038	5.68078661819576
A_25_P00010039	5.87973020143675
A_25_P00010040	5.74101960324413
A_25_P00010041	5.76995231206465
A_25_P00010042	5.77799639382333
A_25_P00010043	5.78289858747742
A_25_P00010044	5.75436440297588
A_25_P00010045	8.9337269640453
A_25_P00010046	7.54884333238228
A_25_P00010047	8.76067867134487
A_25_P00010048	6.79876499512814
A_25_P00010049	5.82120263195864
A_25_P00010050	5.74703781080746
A_25_P00010051	5.80436959765094
A_25_P00010052	5.78603783502345
A_25_P00010053	14.6053552543325
A_25_P00010054	11.6061785639100
A_25_P00010055	5.80968327969958
A_25_P00010056	6.22906676687156
A_25_P00010057	5.99906159460836
A_25_P00010058	5.94603490245518
A_25_P00010059	6.44062570475622
A_25_P00010060	6.07314914056557
A_25_P00010061	6.44207987311802
A_25_P00010062	6.35672791542822
A_25_P00010063	5.85510243865198
A_25_P00010068	6.03349296114035
A_25_P00010069	6.56542690194233
A_25_P00010070	13.9648899564369
A_25_P00010071	12.9511351687893
A_25_P00010072	13.7704344134766
A_25_P00010073	11.8760989496289
A_25_P00010074	5.87361870100947
A_25_P00010075	5.88728939674553
A_25_P00010076	9.38579834607317
A_25_P00010077	8.97809038328086
A_25_P00010078	7.39356213707971
A_25_P00010079	6.24446802653431
A_25_P00010080	5.74042948627845
A_25_P00010081	5.73395385452196
A_25_P00010082	14.1955955064381
A_25_P00010083	11.9636387341321
A_25_P00010084	7.43736468039474
A_25_P00010085	8.55190344317894
A_25_P00010086	12.6330315177501
A_25_P00010088	13.4800153204684
A_25_P00010089	10.6299507806204
A_25_P00010090	7.5339573796551
A_25_P00010091	8.19980386028
A_25_P00010092	8.01351606808235
A_25_P00010093	5.82147828052738
A_25_P00010094	5.8765461212053
A_25_P00010095	5.78173369648034
A_25_P00010096	5.72609103329595
A_25_P00010097	7.02452926690435
A_25_P00010098	8.77839971638958
A_25_P00010099	5.90174138201154
A_25_P00010100	5.8856769078181
A_25_P00010101	7.47430285476382
A_25_P00010102	6.55107976532907
A_25_P00010103	6.99244904502244
A_25_P00010104	6.65611892308567
A_25_P00010109	11.3743794806885
A_25_P00010110	9.41627196678671
A_25_P00010113	10.1404594953777
A_25_P00010114	9.24282503918711
A_25_P00010115	7.13238311499156
A_25_P00010116	7.24984596517916
A_25_P00010117	5.87488516377932
A_25_P00010118	5.88567915312578
A_25_P00010119	6.05145014020501
A_25_P00010120	5.83929509408647
A_25_P00010121	5.71935261258828
A_25_P00010122	5.78872250007368
A_25_P00010123	5.74805069754562
A_25_P00010124	5.74485154667276
A_25_P00010125	10.2984441946519
A_25_P00010126	8.37203928375874
A_25_P00010127	5.80572986926831
A_25_P00010128	5.75505561577798
A_25_P00010129	6.59513080319694
A_25_P00010130	7.84429876595272
A_25_P00010131	6.42291435616052
A_25_P00010132	6.83120543305232
A_25_P00010133	8.37828414476155
A_25_P00010134	6.34862622967718
A_25_P00010135	5.8249828817957
A_25_P00010136	5.80608038083224
A_25_P00010137	5.75018327522547
A_25_P00010138	5.70937956284061
A_25_P00010141	6.78786502877474
A_25_P00010142	6.59542749948621
A_25_P00010147	5.82827673835354
A_25_P00010148	5.83879269089768
A_25_P00010149	6.36386976715585
A_25_P00010150	5.76806689416712
A_25_P00010151	5.88262680465774
A_25_P00010152	5.82509641060955
A_25_P00010153	9.9571905602782
A_25_P00010154	9.4611766558752
A_25_P00010155	6.1867442619388
A_25_P00010156	6.20809153975741
A_25_P00010157	6.24498255089544
A_25_P00010158	8.17564539616394
