Hybridization REF	TCGA-06-0680-11A-01T-0345-07
Reporter REF	Quantile_Normalized
A_25_P00010342	12.6229571062668
A_25_P00010343	11.8561257214173
A_25_P00010344	7.45015692751037
A_25_P00010345	7.17166953675152
A_25_P00010346	5.94303766165863
A_25_P00010347	5.90454622876037
A_25_P00010348	5.85327135243778
A_25_P00010349	11.2764461788573
A_25_P00010350	9.17917468364786
A_25_P00010351	5.82367294658458
A_25_P00010352	5.91408491008035
A_25_P00010353	5.80113691920952
A_25_P00010354	5.77782997275754
A_25_P00010355	5.87684513628944
A_25_P00010356	5.73664860338188
A_25_P00010357	5.68300955708155
A_25_P00010358	6.02988618489056
A_25_P00010359	6.26043453687548
A_25_P00010360	6.46346423850649
A_25_P00010361	7.62089031117251
A_25_P00010362	5.75953558107240
A_25_P00010364	5.7327748912044
A_25_P00010365	5.79936142990489
A_25_P00010366	5.75461217239095
A_25_P00010367	5.74489863770277
A_25_P00010368	6.20765155222596
A_25_P00010369	5.98867686021136
A_25_P00010370	5.78589926958365
A_25_P00010371	6.09467379102233
A_25_P00010372	6.07886933681728
A_25_P00010373	5.99784366062108
A_25_P00010374	5.91922529892835
A_25_P00010375	5.83985907659874
A_25_P00010376	5.81575507583586
A_25_P00010377	5.77626619856694
A_25_P00010378	8.20798651920997
A_25_P00010379	6.96212991494642
A_25_P00010380	6.08490623148653
A_25_P00010381	9.51478589597387
A_25_P00010382	10.4765308677228
A_25_P00010383	7.26894285704497
A_25_P00010384	7.5345434583225
A_25_P00010385	6.25514572816285
A_25_P00010386	7.96207966784424
A_25_P00010387	6.61250215736387
A_25_P00010390	9.28862333661606
A_25_P00010391	7.35342440109287
A_25_P00010392	6.50131354716625
A_25_P00010393	7.58411801332786
A_25_P00010394	9.48974224243379
A_25_P00010395	7.10699576453583
A_25_P00010396	6.40833517366111
A_25_P00010397	6.1192142749477
A_25_P00010398	6.38703722627266
A_25_P00010399	9.868423431179
A_25_P00010400	8.30409791429252
A_25_P00010401	11.3454824244379
A_25_P00010402	9.95646854987623
A_25_P00010403	9.12105749109489
A_25_P00010404	8.12455683740927
A_25_P00010405	5.95497677986456
A_25_P00010406	5.82016599163064
A_25_P00010407	7.79577409944665
A_25_P00010408	7.61457342582816
A_25_P00010411	7.1866367953594
A_25_P00010412	6.24563620844011
A_25_P00010413	7.77439702292103
A_25_P00010414	7.56014277738457
A_25_P00010415	6.57253743348984
A_25_P00010416	7.46084136854667
A_25_P00010417	6.33150525513783
A_25_P00010418	6.43614551864384
A_25_P00010423	5.71076826056774
A_25_P00010424	5.7836960391831
A_25_P00010425	5.72203805617784
A_25_P00010426	5.66928945235831
A_25_P00010427	5.72401230675513
A_25_P00010428	5.72820114712134
A_25_P00010431	7.06765569226938
A_25_P00010432	6.46266911620263
A_25_P00010433	9.60820798050015
A_25_P00010434	8.44694463873792
A_25_P00010435	5.67567929312441
A_25_P00010436	5.6627625130858
A_25_P00010437	7.37999705431527
A_25_P00010438	6.8608342608303
A_25_P00010439	10.1825422511698
A_25_P00010440	9.79836831357904
A_25_P00010441	5.91338737169274
A_25_P00010442	5.88925900497343
A_25_P00010443	5.72612290344644
A_25_P00010444	5.71648711846655
A_25_P00010445	7.83815565327934
A_25_P00010446	6.7749012310719
A_25_P00010447	6.05952311360875
A_25_P00010448	6.02176154837992
A_25_P00010449	5.98958822936304
A_25_P00010450	5.76096043462932
A_25_P00010452	5.7432889448651
A_25_P00010457	11.1801798083802
A_25_P00010458	10.4902744203611
A_25_P00010459	7.19700067720302
A_25_P00010460	6.35044767159972
A_25_P00010461	5.91127855275122
A_25_P00010464	6.82054840678945
A_25_P00010465	6.74451997054062
A_25_P00010466	8.83871212103983
A_25_P00010467	10.1259237413985
A_25_P00010468	8.09781286961333
A_25_P00010469	5.9486459885936
A_25_P00010470	5.85359411957039
A_25_P00010471	11.3318571836296
A_25_P00010472	9.62988315806087
A_25_P00010473	7.3197199281345
A_25_P00010474	10.3216301089399
A_25_P00010475	8.65007457704473
A_25_P00010476	5.784691396315
A_25_P00010477	6.15893844678448
A_25_P00010478	5.98787813132378
A_25_P00010479	5.83007163315472
A_25_P00010480	11.7923973215589
A_25_P00010481	10.0654919050807
A_25_P00010482	5.75129127891757
A_25_P00010483	5.72647947034654
A_25_P00010484	5.75595845965808
A_25_P00010485	5.74741499643806
A_25_P00010486	5.80294381117584
A_25_P00010487	5.74353693472985
A_25_P00010488	5.71229052191431
A_25_P00010489	6.02116846280943
A_25_P00010490	6.36515487256789
A_25_P00010491	7.97404788483023
A_25_P00010492	7.78131757514504
A_25_P00010493	7.55279566328957
A_25_P00010494	6.34169014020889
A_25_P00010495	6.44627453510024
A_25_P00010496	6.7255121564504
A_25_P00010497	6.25189565588659
A_25_P00010498	6.01077752174647
A_25_P00010499	5.70899597346054
A_25_P00010500	5.71403592922086
A_25_P00010501	5.97429635440261
A_25_P00010502	6.3785686775287
A_25_P00010503	5.93198099903817
A_25_P00010504	5.92997175141734
A_25_P00010505	6.30577964464892
A_25_P00010506	6.13598357890399
A_25_P00010507	6.45723781842796
A_25_P00010508	6.55681154880836
A_25_P00010509	6.48600029021092
A_25_P00010510	6.83128357710531
A_25_P00010511	10.2879027367373
A_25_P00010512	8.55271237084534
A_25_P00010513	6.9531186330456
A_25_P00010514	5.810712248374
A_25_P00010515	5.86269683203471
A_25_P00010516	5.72997835297445
A_25_P00010517	5.70523920588898
A_25_P00010518	5.75726265346853
A_25_P00010520	8.16806673480019
A_25_P00010523	5.73900201453424
A_25_P00010524	5.73705692095865
A_25_P00010525	5.73487565687723
A_25_P00010526	5.81098156865599
A_25_P00010527	6.0292061725094
A_25_P00010528	6.02659188736207
A_25_P00010529	6.00036820157589
A_25_P00010530	7.33182410956628
A_25_P00010531	8.98444484748674
A_25_P00010532	7.82712500183463
A_25_P00010533	5.86750137892463
A_25_P00010534	5.88237600618595
A_25_P00010535	5.87841454984966
A_25_P00010536	5.76124216746193
A_25_P00010537	5.76218695744944
A_25_P00010538	5.77701031094164
A_25_P00010539	9.44126378599333
A_25_P00010540	9.22629987884373
A_25_P00010541	10.7422926599858
A_25_P00010542	10.8521512103684
A_25_P00010543	10.6370288184158
A_25_P00010544	10.3989958184406
A_25_P00010545	6.06054026079903
A_25_P00010546	5.99401112897899
A_25_P00010547	6.10785202837763
A_25_P00010548	5.96334924965262
A_25_P00010549	7.37695504880256
A_25_P00010550	7.15522400272197
A_25_P00010551	10.5277336529181
A_25_P00010552	9.42981548189445
A_25_P00010553	6.85882826407865
A_25_P00010554	6.93755659010821
A_25_P00010555	6.86018167850525
A_25_P00010560	5.93040610039754
A_25_P00010561	5.92213908327044
A_25_P00010562	5.9236953313839
A_25_P00010563	6.11276004898021
A_25_P00010564	6.12413627098489
A_25_P00010565	6.13310239505666
A_25_P00010566	5.9397938761685
A_25_P00010567	5.97358780756479
A_25_P00010568	5.96099244754246
A_25_P00010569	7.738442136467
A_25_P00010570	7.21410242276886
A_25_P00010575	7.16871805828614
A_25_P00010576	7.11048350827727
A_25_P00010577	7.43395479853741
A_25_P00010578	8.24378423362183
A_25_P00010579	5.84149118162108
A_25_P00010580	5.86386463909574
A_25_P00010581	5.81067436839919
A_25_P00010582	5.7642493291812
A_25_P00010583	7.23281257705335
A_25_P00010584	6.23011066580499
A_25_P00010585	7.68744340113448
A_25_P00010586	6.49038766156275
A_25_P00010587	6.19362373968456
A_25_P00010588	10.1664168968692
A_25_P00010589	9.37549562021318
A_25_P00010590	6.7003679614809
A_25_P00010591	7.55012231219703
A_25_P00010592	7.32316860634369
A_25_P00010593	7.17977377224191
A_25_P00010594	6.02223132792535
A_25_P00010595	5.91257649643208
A_25_P00010596	7.5782005606219
A_25_P00010597	8.59459565535325
A_25_P00010598	9.6663175387148
A_25_P00010599	11.2538178260198
A_25_P00010600	6.6857127188793
A_25_P00010601	6.05227415668984
A_25_P00010602	5.86190851569052
A_25_P00010603	5.85421463192706
A_25_P00010604	7.55999357973478
A_25_P00010605	6.94103306108576
A_25_P00010606	8.45133947961853
A_25_P00010607	8.7874914115339
A_25_P00010610	8.09809713701251
A_25_P00010611	6.49550540677716
A_25_P00010612	8.85340352115168
A_25_P00010613	8.05890182851531
A_25_P00010614	7.87711194567464
A_25_P00010615	6.86476217561195
A_25_P00010616	10.4564882528979
A_25_P00010617	10.2890142241732
A_25_P00010618	5.73761120965831
A_25_P00010619	5.71390621836525
A_25_P00010620	5.71577286907929
A_25_P00010621	5.70934334550927
A_25_P00010622	5.74752758387432
A_25_P00010623	5.77359721852878
A_25_P00010624	5.76256265766
A_25_P00010625	5.77162053036829
A_25_P00010626	7.2980168243751
A_25_P00010627	7.18238131245313
A_25_P00010628	6.10993929451491
A_25_P00010629	6.38172232201275
A_25_P00010630	7.34087311209596
A_25_P00010631	6.51947086822738
A_25_P00010632	5.8330675706819
A_25_P00010633	5.80561184596524
A_25_P00010634	6.92410841113279
A_25_P00010635	6.41977943220491
A_25_P00010636	6.3282938784825
A_25_P00010637	6.04367506590278
A_25_P00010638	5.98195269607776
A_25_P00010639	5.7918866617817
A_25_P00010640	7.8289234461349
A_25_P00010641	7.86607070240916
A_25_P00010642	7.96486466077854
A_25_P00010643	7.91748926471422
A_25_P00010644	8.24518630359945
A_25_P00010645	7.92387796023174
A_25_P00010646	6.18618279904481
A_25_P00010647	5.93626062726107
A_25_P00010648	7.68228299568233
A_25_P00010649	6.24582157144551
A_25_P00010650	6.06639421336929
A_25_P00010651	5.96933339730314
A_25_P00010654	6.18728276581829
A_25_P00010655	7.1856073451497
A_25_P00010656	6.60911793300845
A_25_P00010657	5.97130929649281
A_25_P00010658	5.87248845324844
A_25_P00010659	7.15705654431098
A_25_P00010660	6.7909342863088
A_25_P00010661	6.07528961507103
A_25_P00010662	6.12184593793604
A_25_P00010663	6.02904165464644
A_25_P00010664	6.07393851765975
A_25_P00010665	6.06142944087096
A_25_P00010666	6.05818187382375
A_25_P00010667	6.07436114778529
A_25_P00010668	6.09249341977706
A_25_P00010669	6.96083609170053
A_25_P00010670	6.16932646970348
A_25_P00010671	5.93249711810912
A_25_P00010672	6.68616309606962
A_25_P00010673	6.738931652118
A_25_P00010674	6.8870992104343
A_25_P00010675	6.431536983321
A_25_P00010676	11.0941326921276
A_25_P00010677	10.6072443724547
A_25_P00010678	10.8569137517864
A_25_P00010679	10.8142473959726
A_25_P00010680	10.9724341378781
A_25_P00010681	9.74468426815341
A_25_P00010682	10.0698865044121
A_25_P00010683	9.8557461335211
A_25_P00010684	5.78719000172868
A_25_P00010685	5.82296144977288
A_25_P00010686	5.76593957036969
A_25_P00010687	6.12377481856959
A_25_P00010688	6.23627519539817
A_25_P00010689	8.09733839386352
A_25_P00010690	9.71266444408751
A_25_P00010691	11.1548365813210
A_25_P00010692	9.24605747631734
A_25_P00010693	5.78704743739604
A_25_P00010694	5.86577655408831
A_25_P00010695	6.58717045220094
A_25_P00010696	6.53676598349375
A_25_P00010697	6.51264600608641
A_25_P00010698	6.1572901162542
A_25_P00010699	5.87593808784174
A_25_P00010700	7.55167498568641
A_25_P00010701	6.2840631943801
A_25_P00010702	10.0041633062382
A_25_P00010703	7.60546431056828
A_25_P00010706	7.04946430933105
A_25_P00010707	6.3765759947607
A_25_P00010708	5.86102645654667
A_25_P00010709	6.50441962830768
A_25_P00010710	6.49057370492225
A_25_P00010711	10.0319127118171
A_25_P00010712	10.962646881208
A_25_P00010715	5.85883675049624
A_25_P00010716	6.15936558776975
A_25_P00010717	6.00619962589462
A_25_P00010718	11.6880866353923
A_25_P00010719	11.1495794524204
A_25_P00010720	5.82182446554504
A_25_P00010721	5.88135135149536
A_25_P00010724	5.87195237650584
A_25_P00010725	5.91764632261894
A_25_P00010726	6.12094436674804
A_25_P00010727	5.87676129275161
A_25_P00010728	8.13682543981155
A_25_P00010729	6.53837182792182
A_25_P00010730	6.27704084697259
A_25_P00010733	8.3513397845436
A_25_P00010734	5.7676308902091
A_25_P00010735	5.70815690252495
A_25_P00010736	5.71636663837202
A_25_P00010737	5.70652912526273
A_25_P00010738	5.65761427616995
A_25_P00010739	5.65736898521064
A_25_P00010740	5.74097275436908
A_25_P00010741	5.71324722308916
A_25_P00010742	5.72879037052024
A_25_P00010743	5.70571444897268
A_25_P00010746	5.70639775135093
A_25_P00010747	5.6499235148909
A_25_P00010748	5.70442267213794
A_25_P00010749	5.66413355658531
A_25_P00010752	6.72408465590841
A_25_P00010753	10.3480562877112
A_25_P00010754	9.59006330790086
A_25_P00010755	6.14274306405481
A_25_P00010756	5.91638375896271
A_25_P00010760	6.10464809965661
A_25_P00010761	11.4689361302976
A_25_P00010762	9.3025730522049
A_25_P00010763	5.77710468133736
A_25_P00010764	5.78021363789348
A_25_P00010765	5.77019685412111
A_25_P00010766	5.80568195957276
A_25_P00010767	11.9734717501811
A_25_P00010768	10.9975334240351
A_25_P00010769	10.8317398017595
A_25_P00010770	9.65373005637313
A_25_P00010771	6.03745821009724
A_25_P00010772	6.06454327298857
A_25_P00010773	6.04763363483592
A_25_P00010774	5.7803180241679
A_25_P00010775	5.79694776227097
A_25_P00010776	5.77433337439466
A_25_P00010777	6.30302892203042
A_25_P00010778	6.76555640779626
A_25_P00010779	13.4789361480938
A_25_P00010780	11.3488735770145
A_25_P00010781	5.7948072230489
A_25_P00010783	5.77232832964401
A_25_P00010784	5.75567349634664
A_25_P00010785	6.80456834149008
A_25_P00010786	6.85807601090906
A_25_P00010787	6.92985236231272
A_25_P00010788	6.0160389661147
A_25_P00010789	6.3606477321234
A_25_P00010790	5.71832589242895
A_25_P00010791	5.78834621525745
A_25_P00010792	5.74584129497439
A_25_P00010793	5.73254501419726
A_25_P00010794	7.07792847754562
A_25_P00010795	6.55111253182325
A_25_P00010796	8.00346437041907
A_25_P00010797	9.57792626203634
A_25_P00010798	8.28756696803115
A_25_P00010799	7.56850839356964
A_25_P00010800	7.12225328894252
A_25_P00010801	8.61605401700723
A_25_P00010802	8.16407073971378
A_25_P00010803	5.78645233036447
A_25_P00010804	5.80536937151771
A_25_P00010805	6.94946938578666
A_25_P00010806	7.03380714124002
A_25_P00010807	6.98229690213205
A_25_P00010808	9.03920600795297
A_25_P00010809	9.0825277172668
A_25_P00010810	9.30874244152581
A_25_P00010811	5.7364527336136
A_25_P00010812	5.73164785490773
A_25_P00010815	10.6139209930034
A_25_P00010816	8.70530649447313
A_25_P00010825	6.24808849919592
A_25_P00010826	6.11058171391326
A_25_P00010827	7.55516311252931
A_25_P00010828	6.28348460998524
A_25_P00010829	5.98628735282206
A_25_P00010830	5.93669329177531
A_25_P00010831	6.1948950446171
A_25_P00010832	6.20899622725948
A_25_P00010833	6.2082752562116
A_25_P00010834	6.15788257241856
A_25_P00010835	8.16125854999492
A_25_P00010836	7.59729186044146
A_25_P00010837	7.94157810802686
A_25_P00010838	6.95405284771146
A_25_P00010839	8.81531124671903
A_25_P00010840	7.61459100191582
A_25_P00010841	6.02979533502486
A_25_P00010842	5.89691237425972
A_25_P00010843	9.8431310195788
A_25_P00010844	8.06401669200104
A_25_P00010849	10.8807785147063
A_25_P00010850	10.1724256233264
A_25_P00010853	8.95836334874874
A_25_P00010854	8.46496230596179
A_25_P00010855	6.07074659560862
A_25_P00010856	6.105926162676
A_25_P00010857	6.09852091066791
A_25_P00010858	8.0074677874232
A_25_P00010859	7.27793347404427
A_25_P00010860	5.91492029786024
A_25_P00010861	5.99217899933258
A_25_P00010862	6.26016114029689
A_25_P00010863	6.37336809044798
A_25_P00010864	6.44051283825047
A_25_P00010865	7.96229563113386
A_25_P00010866	7.59121427464781
A_25_P00010867	6.80169235782816
A_25_P00010868	6.84617721676132
A_25_P00010869	6.35463185635383
A_25_P00010872	6.17128197300156
A_25_P00010873	6.15069241444699
A_25_P00010874	6.10917370416581
A_25_P00010875	5.91058671438325
A_25_P00010876	5.89822379613217
A_25_P00010877	5.90206154911234
A_25_P00010878	5.90210798450627
A_25_P00010879	9.08903982380177
A_25_P00010880	8.51692730804381
A_25_P00010881	12.1587689197890
A_25_P00010882	10.4680671062452
A_25_P00010883	7.09987921707176
A_25_P00010884	7.52275238018481
A_25_P00010885	6.70631622587068
A_25_P00010886	6.00405823381793
A_25_P00010889	5.69730928387926
A_25_P00010890	5.72805212477106
A_25_P00010891	6.07524710743636
A_25_P00010892	6.10037351787483
A_25_P00010893	5.90804143179595
A_25_P00010894	9.83229195499057
A_25_P00010895	8.3673689069836
A_25_P00010896	6.87274756959957
A_25_P00010901	5.86909172533221
A_25_P00010902	6.00416565582678
A_25_P00010903	5.9554522972465
A_25_P00010908	6.06419893309301
A_25_P00010909	5.93243856319
A_25_P00010910	5.87173087180703
A_25_P00010911	6.34698343461464
A_25_P00010912	5.84785782286995
A_25_P00010913	5.823218435481
A_25_P00010914	5.93446811458757
A_25_P00010915	5.83940575798912
A_25_P00010916	5.82494602956904
A_25_P00010917	7.0638525880062
A_25_P00010918	7.07972981415981
A_25_P00010919	6.91215456742794
A_25_P00010924	7.44556959928888
A_25_P00010925	7.57053523562831
A_25_P00010926	6.24529500490498
A_25_P00010927	6.2679244199335
A_25_P00010930	7.41179602259387
A_25_P00010931	6.73652081043127
A_25_P00010932	6.63072708515967
A_25_P00010933	5.73496519227747
A_25_P00010934	5.71127180945303
A_25_P00010935	5.72210745731997
A_25_P00010936	5.67824487061948
A_25_P00010938	5.81071533402161
A_25_P00010941	5.81674545250588
A_25_P00010942	5.87729887869971
A_25_P00010943	5.96549864763743
A_25_P00010944	6.02235355044695
A_25_P00010945	6.22219265662307
A_25_P00010946	5.9181559479061
A_25_P00010948	5.75191516323826
A_25_P00010949	5.79521242519549
A_25_P00010950	5.69818055626213
A_25_P00010951	6.09628822721358
A_25_P00010952	5.85026424505252
A_25_P00010953	8.47536306859573
A_25_P00010954	7.92397016298658
A_25_P00010955	6.33264079015253
A_25_P00010956	9.20124290409005
A_25_P00010957	8.77627258608692
A_25_P00010958	6.04710024809605
A_25_P00010959	5.95005866446721
A_25_P00010960	5.8378277828033
A_25_P00010961	5.8571736821355
A_25_P00010962	5.72523391167179
